OCCBST	OCC	EMPST	HITCS	WITCS	HISCS	WISCS
1672	167	2	86.9	85	88.1	94.4
1673	167	3	86.9	85	88.1	94.4
1674	167	4	86.9	85	81.6	79.2
1675	167	5	86.9	85	83.9	81.1
1679	167	9	86.9	85	85.5	84.7
1681	168	1	83.1	82.5	91.7	94.4
1682	168	2	83.1	82.5	82.2	78
1683	168	3	83.1	82.5	88.8	73.4
1684	168	4	83.1	82.5	73.2	75.4
1685	168	5	83.1	82.5	81.1	75.4
1689	168	9	83.1	83.1	82.2	82.5
1691	169	1	83.1	83.1	88.2	89.1
1692	169	2	83.1	83.1	81	76.5
1693	169	3	83.1	83.1	88.8	75.4
1694	169	4	83.1	83.1	73.2	75.4
1695	169	5	83.1	83.1	99	75.4
1699	169	9	83.1	83.1	81	75.4
1731	173	1	85.8	79	91.7	93.3
1732	173	2	85.8	79	75.5	75.4
1733	173	3	85.8	79	89.5	75.4
1734	173	4	85.8	79	75.5	75.4
1735	173	5	85.8	79	99	75.4
1739	173	9	85.8	79	75.5	75.4
1741	174	1	65.4	66	75.6	92.9
1742	174	2	65.4	66	75.6	76.5
1743	174	3	65.4	66	75.6	92.9
1744	174	4	65.4	66	61.6	58.8
1745	174	5	65.4	66	58.9	66.9
1749	174	9	65.4	66	61.2	63.4
1751	175	1	56.4	59.4	75.6	92.9
1752	175	2	56.4	59.4	53.2	56.5
1753	175	3	56.4	59.4	75.6	92.9
1754	175	4	56.4	59.4	53.2	56.1
1755	175	5	56.4	59.4	53.2	56.6
1759	175	9	56.4	59.4	53.2	56.5
1761	176	1	63.1	72.5	75.6	92.9
1762	176	2	63.1	72.5	61.9	71.2
1763	176	3	63.1	72.5	61.9	71.2
1764	176	4	63.1	72.5	69.5	71.2
1765	176	5	63.1	72.5	61.8	71.2
1769	176	9	63.1	72.5	61.9	71.2
1771	177	1	70.8	71.2	75.6	92.9
1772	177	2	70.8	71.2	70.9	70
1773	177	3	70.8	71.2	70.9	70
1774	177	4	70.8	71.2	70.9	58.8
1775	177	5	70.8	71.2	70.9	70
1779	177	9	70.8	71.2	70.9	70
1781	178	1	86.5	85.5	84.7	89.7
1782	178	2	86.5	85.5	80.1	79.9
1783	178	3	86.5	85.5	80.1	79.9
1784	178	4	86.5	85.5	81.2	85.5
1785	178	5	86.5	85.5	88.7	86.5
1789	178	9	86.5	85.5	85.2	86.6
1791	179	1	81.1	57.8	84.7	89.7
1792	179	2	81.1	57.8	78.2	53.5
1793	179	3	81.1	57.8	80.1	79.9
1794	179	4	81.1	57.8	78.2	53.5
1795	179	5	81.1	57.8	88.7	86.5
1799	179	9	81.1	57.8	78.2	53.5
1831	183	1	79.4	88	79.6	90.7
1832	183	2	79.4	88	79.6	90.7
1833	183	3	79.4	88	78.4	90.7
1834	183	4	79.4	88	66	79.3
1835	183	5	79.4	88	85.3	79.5
1839	183	9	79.4	88	81.7	86.9
1841	184	1	70.1	76.6	68.9	90.7
1842	184	2	70.1	76.6	68.7	90.7
1843	184	3	70.1	76.6	69.9	90.7
1844	184	4	70.1	76.6	62.7	79.3
1845	184	5	70.1	76.6	68.7	76.3
1849	184	9	70.1	76.6	68.7	76.3
1851	185	1	63.4	65	68.9	71.6
1852	185	2	63.4	65	68.9	72.3
1853	185	3	63.4	65	69.9	75.1
1854	185	4	63.4	65	62.7	76
1855	185	5	63.4	65	61.1	60.6
1859	185	9	63.4	65	62.8	64.4
1861	186	1	66.2	74.4	61.4	84
1862	186	2	66.2	74.4	64.5	76.5
1863	186	3	66.2	74.4	79.9	70.6
1864	186	4	66.2	74.4	53	70.2
1865	186	5	66.2	74.4	69.5	70.2
1869	186	9	66.2	74.4	64.5	73.1
1871	187	1	75.3	79.8	83.7	85.6
1872	187	2	75.3	79.8	83.7	76.5
1873	187	3	75.3	79.8	79.9	85.6
1874	187	4	75.3	79.8	72.5	79
1875	187	5	75.3	79.8	72.5	79
1879	187	9	75.3	79.8	75.1	80.3
1881	188	1	63.4	69.2	70.2	75.9
1882	188	2	63.4	69.2	70.2	76.5
1883	188	3	63.4	69.2	69.1	70.6
1884	188	4	63.4	69.2	49.6	67.4
1885	188	5	63.4	69.2	60.8	59.4
1889	188	9	63.4	69.2	64.3	68.5
1891	189	1	62.3	57.3	65.5	67
1892	189	2	62.3	57.3	65.5	76.5
1893	189	3	62.3	57.3	66	70.6
1894	189	4	62.3	57.3	51.8	48.3
1895	189	5	62.3	57.3	60.4	48.3
1899	189	9	62.3	57.3	62	53.4
1931	193	1	67.3	64.8	58.9	71
1932	193	2	67.3	64.8	66.4	74.7
1933	193	3	67.3	64.8	66	70.6
1934	193	4	67.3	64.8	63.4	65.9
1935	193	5	67.3	64.8	57.8	65.9
1939	193	9	59.7	64.8	66.4	65.9
1941	194	1	59.7	70.2	58.9	71
1942	194	2	59.7	70.2	58.9	76.5
1943	194	3	59.7	70.2	66	70.6
1944	194	4	59.7	70.2	53.6	68.2
1945	194	5	59.7	70.2	57.8	66.7
1949	194	9	59.7	70.2	57.5	68.9
1951	195	1	75.8	77.9	72	87.1
1952	195	2	75.8	77.9	72	76.5
1953	195	3	75.8	77.9	78.4	70.6
1954	195	4	75.8	77.9	66	80.4
1955	195	5	75.8	77.9	75	76.4
1959	195	9	75.8	77.9	74.2	77.9
1971	197	1	72.5	76.2	72	90.8
1972	197	2	72.5	76.2	70.2	76.5
1973	197	3	72.5	76.2	79.9	70.6
1974	197	4	72.5	76.2	69.9	73.3
1975	197	5	72.5	76.2	70.2	75.2
1979	197	9	72.5	76.2	70.2	76.1
1981	198	1	60.9	58.3	58.9	71
1982	198	2	60.9	58.3	58.9	74.7
1983	198	3	60.9	58.3	66	73.5
1984	198	4	60.9	58.3	58.3	51
1985	198	5	60.9	58.3	58.3	51
1989	198	9	60.9	58.3	58.3	51
1991	199	1	70.5	69.7	53.3	71
1992	199	2	70.5	69.7	68.1	74.7
1993	199	3	70.5	69.7	53.3	70.6
1994	199	4	70.5	69.7	75.7	66.6
1995	199	5	70.5	69.7	68	66.6
1999	199	9	70.5	69.7	68.1	66.6
2031	203	1	60.2	59.7	53.2	67
2032	203	2	60.2	59.7	60.2	65.1
2033	203	3	60.2	59.7	53.2	67
2034	203	4	60.2	59.7	51.6	58.1
2035	203	5	60.2	59.7	63.3	61
2039	203	9	60.2	59.7	60.2	60.6
2041	204	1	55.5	67.5	53.2	67
2042	204	2	55.5	67.5	55.9	72.4
2043	204	3	55.5	67.5	55.9	67
2044	204	4	55.5	67.5	50.7	72.4
2045	204	5	55.5	67.5	63.3	72.4
2049	204	9	60.2	67.5	55.9	72.4
2051	205	1	55.5	48.6	55.9	67
2052	205	2	55.5	48.6	53.2	48.6
2053	205	3	55.5	48.6	55.9	48.6
2054	205	4	55.5	48.6	51.8	47.8
2055	205	5	55.5	48.6	61.5	48.8
2059	205	9	53.3	48.6	55.9	48.6
2061	206	1	58.3	55	53.2	67
2062	206	2	58.3	55	58.9	65.1
2063	206	3	58.3	55	58.9	67
2064	206	4	58.3	55	51.8	49
2065	206	5	58.3	55	61.5	56.8
2069	206	9	58.3	55	58.9	56.1
2071	207	1	46.7	42.7	45.3	41.3
2072	207	2	46.7	42.7	42.6	41.3
2073	207	3	46.7	42.7	45.3	41.3
2074	207	4	46.7	42.7	42.6	38.9
2075	207	5	46.7	42.7	46.8	43.6
2079	207	9	46.7	42.7	45.3	42.9
2081	208	1	53.3	49.9	53.2	67
2082	208	2	53.3	49.9	54.2	65.1
2083	208	3	53.3	49.9	53.2	67
2084	208	4	53.3	49.9	51.5	46
2085	208	5	53.3	49.9	56.3	50.6
2089	208	9	53.3	49.9	54.2	50.5
2131	213	1	51.7	53.7	59.2	80.9
2132	213	2	51.7	53.7	65.4	53.9
2133	213	3	51.7	53.7	65.4	80.9
2134	213	4	51.7	53.7	50.2	52.6
2135	213	5	51.7	53.7	52.2	54.2
2139	213	9	51.7	53.7	52	53.9
2141	214	1	59.8	57.5	60.2	80.9
2142	214	2	59.8	57.5	62	65.1
2143	214	3	59.8	57.5	57.8	58.5
2144	214	4	59.8	57.5	49.9	67.5
2145	214	5	59.8	57.5	62	50.4
2149	214	9	59.8	54.7	62	58.5
2151	215	1	57.2	57.5	62.4	80.9
2152	215	2	57.2	57.5	51.4	65.1
2153	215	3	57.2	57.5	51.4	58.5
2154	215	4	57.2	57.5	49.9	67.5
2155	215	5	57.2	57.5	60.2	50.4
2159	215	9	57.2	54.7	58.5	58.5
2161	216	1	54.7	54.7	62.4	80.9
2162	216	2	54.7	54.7	51.4	65.1
2163	216	3	54.7	54.7	51.4	80.9
2164	216	4	54.7	54.7	59.1	67.5
2165	216	5	54.7	54.7	53.4	50.4
2169	216	9	54.7	54.7	55	57.2
2171	217	1	54.8	63.5	62.4	80.9
2172	217	2	54.8	63.5	51.4	64.2
2173	217	3	54.8	63.5	51.4	80.9
2174	217	4	54.8	63.5	48.7	60.1
2175	217	5	54.8	63.5	55.7	64.7
2179	217	9	54.8	63.5	55.3	64.2
2181	218	1	50.4	58.4	55.4	80.9
2182	218	2	50.4	58.4	51.1	57.8
2183	218	3	50.4	58.4	65.4	80.9
2184	218	4	50.4	58.4	45.8	60.6
2185	218	5	50.4	58.4	51.1	55.9
2189	218	9	50.4	58.4	51.1	57.8
2231	223	1	50.4	46.7	53.2	80.9
2232	223	2	50.4	46.7	50.3	65.1
2233	223	3	50.4	46.7	53.2	80.9
2234	223	4	50.4	46.7	55.8	45
2235	223	5	50.4	46.7	48.4	45
2239	223	9	50.4	46.7	50.3	45
2241	224	1	51.3	50.9	53.2	80.9
2242	224	2	51.3	50.9	52.4	65.1
2243	224	3	51.3	50.9	53.2	48.3
2244	224	4	51.3	50.9	55.8	57.1
2245	224	5	51.3	50.9	52.4	48.3
2249	224	9	51.3	50.9	52.4	48.3
2251	225	1	56.1	53.1	53.2	80.9
2252	225	2	56.1	53.1	56.1	53
2253	225	3	56.1	53.1	53.2	53
2254	225	4	56.1	53.1	61.4	57.1
2255	225	5	56.1	53.1	54.1	51.5
2259	225	9	56.1	53.1	56.1	53
2261	226	1	67.6	62.3	63.5	73.3
2262	226	2	67.6	62.3	69.9	65.1
2263	226	3	67.6	62.3	63.5	63.9
2264	226	4	67.6	62.3	65.6	54.2
2265	226	5	67.6	62.3	72.7	54.2
2269	226	9	67.6	56.1	69.9	63.9
2271	227	1	52.9	56.1	69.9	73.3
2272	227	2	52.9	56.1	51.7	65.1
2273	227	3	52.9	56.1	68.1	54.2
2274	227	4	52.9	56.1	51.7	54.2
2275	227	5	52.9	56.1	60.7	64.4
2279	227	9	52.9	56.1	51.7	54.2
2281	228	1	48.4	49.2	69.3	78.6
2282	228	2	48.4	49.2	48	65.1
2283	228	3	48.4	49.2	69.3	47.6
2284	228	4	48.4	49.2	40.4	47.6
2285	228	5	48.4	49.2	64	47.6
2289	228	9	48.4	49.2	48	47.6
2291	229	1	63.2	65.6	72.3	78.6
2292	229	2	63.2	65.6	68.1	78.6
2293	229	3	63.2	65.6	68.1	78.6
2294	229	4	63.2	65.6	59.7	64.1
2295	229	5	63.2	65.6	64.1	67.8
2299	229	9	63.2	65.6	63.9	67.8
2331	233	1	59.4	62.3	69.9	73.3
2332	233	2	59.4	62.3	60.1	65.1
2333	233	3	59.4	62.3	68.1	63.9
2334	233	4	59.4	62.3	56.5	60.9
2335	233	5	59.4	62.3	52.5	63.5
2339	233	9	53.6	63.6	60.1	63.9
2341	234	1	64.8	58.8	69.2	64.9
2342	234	2	64.8	58.8	68.1	64.9
2343	234	3	64.8	58.8	68.1	64.9
2344	234	4	64.8	58.8	61.6	55.9
2345	234	5	64.8	58.8	70.4	62.4
2349	234	9	64.8	58.8	67.7	61.5
2351	235	1	53.6	63.6	69.3	78.6
2352	235	2	53.6	63.6	54	65.1
2353	235	3	53.6	63.6	69.3	78.6
2354	235	4	53.6	63.6	56.5	62.7
2355	235	5	53.6	63.6	52.5	63.5
2359	235	9	53.6	63.6	54	63.3
2431	243	1	55.3	51.6	56.4	62.3
2432	243	2	55.3	51.6	58.7	52.1
2433	243	3	55.3	51.6	66.7	64
2434	243	4	55.3	51.6	48.6	52.3
2435	243	5	55.3	51.6	55.2	50
2439	243	9	55.3	51.6	56.6	52.3
2531	253	1	63	54.1	67.4	55.7
2532	253	2	63	54.1	53.7	63
2533	253	3	63	54.1	68.1	63
2534	253	4	63	54.1	64.4	55
2535	253	5	63	54.1	64.4	55
2539	253	9	63	54.1	65.4	55.3
2541	254	1	64.7	65.7	65.9	70.3
2542	254	2	64.7	65.7	53.7	57.7
2543	254	3	64.7	65.7	68.4	59.8
2544	254	4	64.7	65.7	54.2	67.2
2545	254	5	64.7	65.7	64.4	67.5
2549	254	9	64.7	65.7	65.2	67.8
2551	255	1	72.6	67.2	71.1	70.3
2552	255	2	72.6	67.2	53.7	57.7
2553	255	3	72.6	67.2	68.9	59.8
2554	255	4	72.6	67.2	78	67.2
2555	255	5	72.6	67.2	78	70.3
2559	255	9	72.6	67.2	76.3	70.3
2561	256	1	63.6	61.9	68.3	67
2562	256	2	63.6	61.9	67	57.7
2563	256	3	63.6	61.9	68	59.8
2564	256	4	63.6	61.9	66.7	67.2
2565	256	5	63.6	61.9	66.7	63.5
2569	256	9	63.6	61.9	67	63.8
2571	257	1	61.3	60.5	64.4	62.8
2572	257	2	61.3	60.5	53.7	57.7
2573	257	3	61.3	60.5	70.1	64.7
2574	257	4	61.3	60.5	62.9	62.9
2575	257	5	61.3	60.5	62.9	62.9
2579	257	9	61.3	60.5	63.6	62.9
2581	258	1	66.8	57.9	55.2	61.8
2582	258	2	66.8	57.9	53.7	53.5
2583	258	3	66.8	57.9	71.7	63.3
2584	258	4	66.8	57.9	70.9	42.9
2585	258	5	66.8	57.9	70.9	59.9
2589	258	9	66.8	57.9	70.9	60.1
2591	259	1	59.8	57.9	62.7	61.8
2592	259	2	59.8	57.9	53.7	53.5
2593	259	3	59.8	57.9	67.6	63.3
2594	259	4	59.8	57.9	61.7	59.9
2595	259	5	59.8	57.9	61.7	59.9
2599	259	9	59.8	57.9	62.1	60.1
2631	263	1	52.9	50.3	52	54.2
2632	263	2	52.9	50.3	44	62.4
2633	263	3	52.9	50.3	56.4	72.3
2634	263	4	52.9	50.3	54	52.5
2635	263	5	52.9	50.3	54	52.5
2639	263	9	52.9	50.3	54	52.5
2641	264	1	53.6	55.7	63	60.9
2642	264	2	53.6	55.7	44	62.4
2643	264	3	53.6	55.7	52.6	58.5
2644	264	4	53.6	55.7	46.9	56.6
2645	264	5	53.6	55.7	55.6	56.6
2649	264	9	53.6	55.7	56.4	56.9
2651	265	1	52.4	45.8	63	54.2
2652	265	2	52.4	45.8	44	62.4
2653	265	3	52.4	45.8	52.6	72.3
2654	265	4	52.4	45.8	50.9	40.4
2655	265	5	52.4	45.8	50.9	45.3
2659	265	9	52.4	45.8	50.9	45.3
2661	266	1	52.4	54.9	61.4	59.2
2662	266	2	52.4	54.9	44	62.4
2663	266	3	52.4	54.9	62	58.5
2664	266	4	52.4	54.9	52.4	56.9
2665	266	5	52.4	54.9	52.4	56.9
2669	266	9	52.4	54.9	54.5	57.4
2671	267	1	62	54.9	55.2	59.2
2672	267	2	62	54.9	71.7	62.4
2673	267	3	62	54.9	71.7	58.5
2674	267	4	62	54.9	46.9	54.2
2675	267	5	62	54.9	64.7	54.2
2679	267	9	62	54.9	64.3	54.2
2681	268	1	50.2	49.7	59.1	54.2
2682	268	2	50.2	49.7	44	62.4
2683	268	3	50.2	49.7	64.8	72.3
2684	268	4	50.2	49.7	49.7	48.4
2685	268	5	50.2	49.7	49.7	48.4
2689	268	9	50.2	49.7	50.6	50.9
2691	269	1	44.6	34	59.1	53.3
2692	269	2	44.6	34	44	50.6
2693	269	3	44.6	34	64.8	51.3
2694	269	4	44.6	34	46.9	40.4
2695	269	5	44.6	34	44.9	34.1
2699	269	9	44.6	34	46.7	34.1
2741	274	1	58.6	51.5	62.9	61.4
2742	274	2	58.6	51.5	44	54.7
2743	274	3	58.6	51.5	67.2	64.2
2744	274	4	58.6	51.5	39.8	42.7
2745	274	5	58.6	51.5	59.9	51.5
2749	274	9	58.6	51.5	60.4	52.4
2751	275	1	50.6	41.2	50.6	53.3
2752	275	2	50.6	41.2	44	51.3
2753	275	3	50.6	41.2	79.9	51.3
2754	275	4	50.6	41.2	49.2	38.2
2755	275	5	50.6	41.2	49.2	38.2
2759	275	9	50.6	41.2	52.5	39.8
2761	276	1	44	34.2	57	44.4
2762	276	2	44	34.2	44	40.3
2763	276	3	44	34.2	61.7	54
2764	276	4	44	34.2	50.4	39.8
2765	276	5	44	34.2	42.3	33.1
2769	276	9	44	34.2	44.3	33.6
2771	277	1	57.9	52	57.2	54.2
2772	277	2	57.9	52	58.4	54.7
2773	277	3	57.9	52	58.4	31.6
2774	277	4	57.9	52	61.7	52.1
2775	277	5	57.9	52	61.7	52.1
2779	277	9	57.9	52	60.6	52.1
2781	278	1	40.8	42.6	40.8	40.9
2782	278	2	40.8	42.6	58.4	51.3
2783	278	3	40.8	42.6	58.4	51.3
2784	278	4	40.8	42.6	39.3	41.5
2785	278	5	40.8	42.6	39.3	41.5
2789	278	9	40.8	42.6	39.6	41.4
2831	283	1	71.6	51.7	75.3	57.3
2832	283	2	71.6	51.7	67.6	62.4
2833	283	3	71.6	51.7	67.6	57.3
2834	283	4	71.6	51.7	67.6	52.9
2835	283	5	71.6	51.7	67.6	52.9
2839	283	9	71.6	51.7	67.6	53.8
2841	284	1	55.3	53.7	75.3	57.3
2842	284	2	55.3	53.7	53.1	51.8
2843	284	3	55.3	53.7	75.3	57.3
2844	284	4	55.3	53.7	48.8	52.9
2845	284	5	55.3	53.7	50.4	52.9
2849	284	9	55.3	51.7	63.1	55.3
2851	285	1	59.2	65.9	75.3	57.3
2852	285	2	59.2	65.9	61.7	67
2853	285	3	59.2	65.9	75.3	57.3
2854	285	4	59.2	65.9	50.4	67
2855	285	5	59.2	65.9	50.4	67
2859	285	9	59.2	65.9	61.7	67
3031	303	1	53.6	54.1	63.2	65.4
3032	303	2	53.6	54.1	53.1	78.9
3033	303	3	53.6	54.1	66.6	76.3
3034	303	4	53.6	54.1	50.1	49.7
3035	303	5	53.6	54.1	55.6	55.9
3039	303	9	53.6	54.1	53.1	55.9
3041	304	1	58.8	59.2	63.2	65.4
3042	304	2	58.8	59.2	58.4	78.9
3043	304	3	58.8	59.2	66.6	76.3
3044	304	4	58.8	59.2	49.9	49.7
3045	304	5	58.8	59.2	62.1	62.7
3049	304	9	58.8	59.2	58.4	62.7
3051	305	1	63.1	53.8	63.2	65.4
3052	305	2	63.1	53.8	63.9	78.9
3053	305	3	63.1	53.8	66.6	76.3
3054	305	4	63.1	53.8	63.7	52.1
3055	305	5	63.1	53.8	63.9	54.8
3059	305	9	63.1	53.8	63.9	54.4
3061	306	1	52.9	53.6	63.2	65.4
3062	306	2	52.9	53.6	43.4	78.9
3063	306	3	52.9	53.6	66.6	76.3
3064	306	4	52.9	53.6	48	44.2
3065	306	5	52.9	53.6	48	49.2
3069	306	9	48.6	48.9	52.4	54.9
3071	307	1	48.6	48.9	63.2	65.4
3072	307	2	48.6	48.9	48	78.9
3073	307	3	48.6	48.9	66.6	76.3
3074	307	4	48.6	48.9	48	44.2
3075	307	5	48.6	48.9	48	49.2
3079	307	9	48.6	48.9	48	48.2
3081	308	1	52.7	48.6	63.2	70
3082	308	2	52.7	48.6	52.7	70
3083	308	3	52.7	48.6	66.6	70
3084	308	4	52.7	48.6	48.2	48.2
3085	308	5	52.7	48.6	53.8	48.7
3089	308	9	52.7	48.6	52.7	49
3091	309	1	52.7	48.6	60.7	70
3092	309	2	52.7	48.6	43.4	63.6
3093	309	3	52.7	48.6	68.2	66.4
3094	309	4	52.7	48.6	48.2	48.2
3095	309	5	52.7	48.6	53.8	48.7
3099	309	9	52.7	48.6	52.7	49
3131	313	1	52.6	55.3	61.7	64.4
3132	313	2	52.6	55.3	43.4	59.8
3133	313	3	52.6	55.3	76	63.9
3134	313	4	52.6	55.3	53.6	52
3135	313	5	52.6	55.3	53.7	56
3139	313	9	52.6	55.3	53.7	55.5
3141	314	1	54.9	58.4	61.7	70.2
3142	314	2	54.9	58.4	43.4	59.8
3143	314	3	54.9	58.4	76	63.9
3144	314	4	54.9	58.4	50.5	53.6
3145	314	5	54.9	58.4	56.7	58.7
3149	314	9	54.9	58.4	49.7	59.2
3151	315	1	47.2	50.5	61.7	66.9
3152	315	2	47.2	50.5	43.4	64
3153	315	3	47.2	50.5	76	64
3154	315	4	47.2	50.5	40.4	43.9
3155	315	5	47.2	50.5	44.4	51.3
3159	315	9	47.2	50.5	42.4	50
3161	316	1	60.6	48.2	61.7	60.8
3162	316	2	60.6	48.2	43.4	56.1
3163	316	3	60.6	48.2	76	63.5
3164	316	4	60.6	48.2	51.4	41.2
3165	316	5	60.6	48.2	74.3	51.2
3169	316	9	60.6	48.2	60	47.6
3171	317	1	40.4	42.2	61.7	60.8
3172	317	2	40.4	42.2	43.4	44.9
3173	317	3	40.4	42.2	76	63.5
3174	317	4	40.4	42.2	42.4	41.3
3175	317	5	40.4	42.2	42.4	41.3
3179	317	9	40.4	42.2	42.4	41.3
3181	318	1	56.3	63.6	61.7	86.7
3182	318	2	56.3	63.6	43.4	73.9
3183	318	3	56.3	63.6	76	73.9
3184	318	4	56.3	63.6	50.5	45.8
3185	318	5	56.3	63.6	56.7	66.2
3189	318	9	56.3	63.6	55.9	66.5
3191	319	1	48.9	52.1	61.7	58.5
3192	319	2	48.9	52.1	43.4	62.3
3193	319	3	48.9	52.1	76	49
3194	319	4	48.9	52.1	44.3	50.1
3195	319	5	48.9	52.1	49.4	53
3199	319	9	48.9	52.1	49.4	52.9
3231	323	1	52.3	49.1	61.7	60.8
3232	323	2	52.3	49.1	43.4	44.9
3233	323	3	52.3	49.1	76	63.5
3234	323	4	52.3	49.1	44.3	51.4
3235	323	5	52.3	49.1	53.5	49.6
3239	323	9	52.3	49.1	55.6	50.7
3251	325	1	54.2	50.7	68.5	62.1
3252	325	2	54.2	50.7	43.4	66.7
3253	325	3	54.2	50.7	68.2	58.6
3254	325	4	54.2	50.7	52.1	52
3255	325	5	54.2	50.7	67.7	52.9
3259	325	9	62.3	52.3	54.5	51.2
3261	326	1	54.2	52.2	68.5	62.1
3262	326	2	54.2	52.2	43.4	66.7
3263	326	3	54.2	52.2	68.2	58.6
3264	326	4	54.2	52.2	35.2	51.5
3265	326	5	54.2	52.2	51	51.5
3269	326	9	50.5	52.2	54.5	51.5
3271	327	1	50.5	50.2	68.5	62.1
3272	327	2	50.5	50.2	51.3	66.7
3273	327	3	50.5	50.2	68.5	58.6
3274	327	4	50.5	50.2	35.2	52.7
3275	327	5	50.5	50.2	51	51.2
3279	327	9	50.5	50.2	51.3	52.7
3281	328	1	58.8	51.7	68.5	62.1
3282	328	2	58.8	51.7	57	66.7
3283	328	3	58.8	51.7	57	58.6
3284	328	4	58.8	51.7	51.1	48.4
3285	328	5	58.8	51.7	68	52.2
3289	328	9	58.8	51.7	57	51.2
3291	329	1	77.4	56.8	68.5	62.1
3292	329	2	77.4	56.8	75.3	66.7
3293	329	3	77.4	56.8	75.3	58.6
3294	329	4	77.4	56.8	75.3	56.8
3295	329	5	77.4	56.8	75.3	56
3299	329	9	77.4	56.8	75.3	56.6
3351	335	1	41.8	46.4	68.5	62.1
3352	335	2	41.8	46.4	41.8	66.7
3353	335	3	41.8	46.4	41.8	58.6
3354	335	4	41.8	46.4	39.9	43.5
3355	335	5	41.8	46.4	42.8	46
3359	335	9	41.8	46.4	41.8	45.5
3361	336	1	62.3	52.3	68.5	62.1
3362	336	2	62.3	52.3	64.2	66.7
3363	336	3	62.3	52.3	68.5	58.6
3364	336	4	62.3	52.3	54.7	53.5
3365	336	5	62.3	52.3	67.7	52.9
3369	336	9	62.3	52.3	64.2	53.1
3371	337	1	52.6	52.3	57.7	62.6
3372	337	2	52.6	52.3	43.4	62.5
3373	337	3	52.6	52.3	67.2	67
3374	337	4	52.6	52.3	43.9	46.5
3375	337	5	52.6	52.3	53	52.7
3379	337	9	52.6	52.3	53.1	53.5
3381	338	1	48.9	49.8	57.7	62.1
3382	338	2	48.9	49.8	47.5	66.7
3383	338	3	48.9	49.8	67.2	58.6
3384	338	4	48.9	49.8	40.2	47.9
3385	338	5	48.9	49.8	51.5	50.1
3389	338	9	48.9	49.8	47.5	49.7
3391	339	1	49.1	49.6	57.7	62.1
3392	339	2	49.1	49.6	48.4	66.7
3393	339	3	49.1	49.6	67.2	58.6
3394	339	4	49.1	49.6	40.2	36.2
3395	339	5	49.1	49.6	48.4	50.6
3399	339	9	49.1	49.6	48.4	49.5
3431	343	1	57.9	43	57.7	62.1
3432	343	2	57.9	43	57.8	62.5
3433	343	3	57.9	43	67.2	67
3434	343	4	57.9	43	62.7	44.7
3435	343	5	57.9	43	56.1	41.9
3439	343	9	57.9	43	57.8	42.1
3441	344	1	42.4	43.2	57.7	62.1
3442	344	2	42.4	43.2	41.6	66.7
3443	344	3	42.4	43.2	67.2	58.6
3444	344	4	42.4	43.2	41.6	44.7
3445	344	5	42.4	43.2	41.6	42.1
3449	344	9	42.4	43.2	41.6	42.1
3451	345	1	44.9	42.3	57.7	62.1
3452	345	2	44.9	42.3	43.1	44.8
3453	345	3	44.9	42.3	43.1	58.6
3454	345	4	44.9	42.3	43.1	44.8
3455	345	5	44.9	42.3	43.1	44.8
3459	345	9	44.9	42.3	43.1	44.8
3461	346	1	41.4	39.7	60.7	64.1
3462	346	2	41.4	39.7	43.4	63.6
3463	346	3	41.4	39.7	68.2	66.4
3464	346	4	41.4	39.7	39.2	37
3465	346	5	41.4	39.7	39.2	37
3469	346	9	38.2	38.1	41	40.1
3471	347	1	38.2	38.1	39.2	62.1
3472	347	2	38.2	38.1	39.2	37
3473	347	3	38.2	38.1	67.2	58.6
3474	347	4	38.2	38.1	39.2	37
3475	347	5	38.2	38.1	39.2	37
3479	347	9	38.2	38.1	39.2	37
3481	348	1	49.2	43.7	57.7	52.5
3482	348	2	49.2	43.7	49.1	56.3
3483	348	3	49.2	43.7	67.2	60.2
3484	348	4	49.2	43.7	53.4	38.3
3485	348	5	49.2	43.7	47.3	43.8
3489	348	9	49.2	43.7	49.1	43.3
3531	353	1	49.2	48.7	60.7	62.1
3532	353	2	49.2	48.7	43.4	44.2
3533	353	3	49.2	48.7	68.2	44.2
3534	353	4	49.2	48.7	53.4	44.2
3535	353	5	49.2	48.7	47.3	44.2
3539	353	9	49.2	48.7	49.1	44.2
3541	354	1	47.4	42.2	55.1	52.5
3542	354	2	47.4	42.2	45.9	56.3
3543	354	3	47.4	42.2	45.9	60.2
3544	354	4	47.4	42.2	45.9	41.3
3545	354	5	47.4	42.2	45.1	42.3
3549	354	9	47.4	42.2	45.9	41.3
3551	355	1	49	41.7	55.1	52.5
3552	355	2	49	41.7	48	56.3
3553	355	3	49	41.7	48	60.2
3554	355	4	49	41.7	48	40.8
3555	355	5	49	41.7	45.1	42.3
3559	355	9	49	41.7	48	40.8
3561	356	1	43.8	41.7	55.1	52.5
3562	356	2	43.8	41.7	43.4	56.3
3563	356	3	43.8	41.7	67.4	60.2
3564	356	4	43.8	41.7	33.2	39.5
3565	356	5	43.8	41.7	43.8	40.7
3569	356	9	43.8	41.7	41.6	40.5
3571	357	1	46.6	48.1	55.1	52.5
3572	357	2	46.6	48.1	46.4	56.3
3573	357	3	46.6	48.1	67.4	60.2
3574	357	4	46.6	48.1	43	46.8
3575	357	5	46.6	48.1	46	46.8
3579	357	9	46.6	48.1	46.4	50.6
3591	359	1	44.6	41.4	60.4	52.5
3592	359	2	44.6	41.4	43.4	56.3
3593	359	3	44.6	41.4	67.4	60.2
