   44    -6     1  71.9  93.9 17.01017.1  3.00 1.0 1.0
   44    -5     2  75.5  86.9 17.01017.1  3.00 1.0 1.0
   44     3     3  78.0  90.1 17.01017.1  3.00 1.0 1.0
   44    -4     4  75.5  86.9 17.01017.1   .70  .0  .0
   44    -3     5  75.5  86.9 17.01017.1   .70  .0  .0
   44    -2     6  75.5  86.9 17.01017.1   .70  .0  .0
   44    -1     7  78.0  85.9 17.01017.1  4.00 1.0 1.0
   45     2    -3  69.0  78.4                         
   45     4    -2  62.0  78.4                         
   45     6    -1  69.8  76.6                         
   45     0     0  69.8  76.6                         
   45    -6     1  62.0  78.4 17.02017.2  5.10 2.0 1.0
   45    -5     2  62.0  78.4 17.02017.2  5.10 2.0 1.0
   45     3     3  72.5  78.4 17.02017.2  5.10 2.0 1.0
   45    -4     4  62.0  78.4 17.02017.2  1.20 2.0 1.0
   45    -3     5  62.0  78.4 17.02017.2  2.20 2.0 2.0
   45    -2     6  69.8  78.4 17.02017.2  5.10 2.0 2.0
   45    -1     7  69.8  76.5 17.02017.2  5.10 2.0 2.0
   46     2    -3  80.3  86.1                         
   46     4    -2  79.8  85.2                         
   46     6    -1  79.5  85.5                         
   46     0     0  79.9  85.7                         
   46    -6     1  71.9  88.2 17.03017.3  3.00 1.0 1.0
   46    -5     2  79.8  85.2 17.03017.3  3.00 1.0 1.0
   46     3     3  82.4  87.3 17.03017.3  3.00 1.0 1.0
   46    -4     4  77.7  83.7 17.03017.3   .70  .0  .0
