  531    5    3 74.5 76.2
  531    6    0 68.8 76.2
  539    0    9 73.1 76.2
  539    1   -1 74.5 76.2
  539    2   -2 74.5 76.2
  539    3    2 74.7 76.2
  539    4    1 74.2 76.2
  539    5    3 74.5 76.2
  539    6    0 68.8 76.2
  540    0    9 73.1 76.2
  540    1   -1 74.5 76.2
  540    2   -2 74.5 76.2
  540    3    2 74.7 76.2
  540    4    1 74.2 76.2
  540    5    3 74.5 76.2
  540    6    0 68.8 76.2
  541    0    9 73.1 76.2
  541    1   -1 74.5 76.2
  541    2   -2 74.5 76.2
  541    3    2 74.7 76.2
  541    4    1 74.2 76.2
  541    5    3 74.5 76.2
  541    6    0 68.8 76.2
  549    0    9 73.1 76.2
  549    1   -1 74.5 76.2
  549    2   -2 74.5 76.2
  549    3    2 74.7 76.2
  549    4    1 74.2 76.2
  549    5    3 74.5 76.2
  549    6    0 68.8 76.2
  600    0    9 69.0 81.6
  600    1   -1 70.4 84.8
  600    2   -2 68.9 85.4
  600    3    2 74.2 82.2
  600    4    1 63.7 88.6
  600    5    3 73.4 83.7
  600    6    0 64.8 71.9
  610    0    9 78.4 87.3
  610    1   -1 74.6 90.7
  610    2   -2 73.7 93.1
  610    3    2 73.7 93.1
  610    4    1 73.7 93.1
  610    5    3 76.4 85.8
  610    6    0 89.6 77.3
  611    0    9 72.6 83.2
  611    1   -1 71.5 86.2
  611    2   -2 69.1 86.4
  611    3    2 79.5 85.1
  611    4    1 58.6 87.7
  611    5    3 76.4 85.8
  611    6    0 76.0 74.3
  619    0    9 72.6 83.2
  619    1   -1 71.5 86.2
  619    2   -2 69.1 86.4
  619    3    2 79.5 85.1
  619    4    1 58.6 87.7
  619    5    3 76.4 85.8
  619    6    0 76.0 74.3
  620    0    9 49.4 81.5
  620    1   -1 52.5 88.0
  620    2   -2 58.6 89.1
  620    3    2 58.6 85.1
  620    4    1 58.6 93.1
  620    5    3 40.2 85.8
  620    6    0 40.2 62.0
  630    0    9 78.8 86.5
  630    1   -1 81.3 88.9
  630    2   -2 83.7 90.4
  630    3    2 83.7 93.1
  630    4    1 83.7 87.7
  630    5    3 76.4 85.8
  630    6    0 71.5 79.4
  640    0    9 58.5 74.4
  640    1   -1 64.5 78.5
  640    2   -2 58.6 74.9
  640    3    2 58.6 62.0
  640    4    1 58.6 87.7
  640    5    3 76.4 85.8
  640    6    0 40.2 62.0
  650    0    9 71.5 84.5
  650    1   -1 71.5 86.2
  650    2   -2 69.1 86.4
  650    3    2 79.5 85.1
  650    4    1 58.6 87.7
  650    5    3 76.4 85.8
  650    6    0 71.5 79.4
  660    0    9 63.7 83.2
  660    1   -1 71.5 86.2
  660    2   -2 69.1 86.4
  660    3    2 79.5 85.1
  660    4    1 58.6 87.7
  660    5    3 76.4 85.8
  660    6    0 40.2 74.3
  670    0    9 76.9 85.1
  670    1   -1 78.7 85.3
  670    2   -2 79.8 85.0
  670    3    2 79.8 82.3
  670    4    1 79.8 87.7
  670    5    3 76.4 85.8
  670    6    0 71.5 84.7
  680    0    9 60.5 67.4
  680    1   -1 64.5 69.6
  680    2   -2 58.6 74.2
  680    3    2 58.6 60.6
  680    4    1 58.6 87.7
  680    5    3 76.4 60.6
  680    6    0 48.5 60.6
  690    0    9 72.6 79.8
  690    1   -1 71.5 86.2
  690    2   -2 69.1 86.4
  690    3    2 79.5 85.1
  690    4    1 58.6 87.7
  690    5    3 76.4 85.8
  690    6    0 76.0 60.6
  700    0    9 40.7 61.8
  700    1   -1 40.5 61.5
  700    2   -2 40.8 61.6
  700    3    2 40.8 61.8
  700    4    1 40.8 61.4
  700    5    3 39.9 61.4
  700    6    0 41.3 62.4
  710    0    9 39.9 63.0
  710    1   -1 39.9 63.0
  710    2   -2 39.9 63.0
  710    3    2 39.9 63.0
  710    4    1 39.9 63.0
  710    5    3 39.9 63.0
  710    6    0 39.9 63.0
  711    0    9 39.9 61.7
  711    1   -1 39.9 61.7
  711    2   -2 39.9 61.7
  711    3    2 39.9 61.7
  711    4    1 39.9 61.7
  711    5    3 39.9 61.7
  711    6    0 39.9 61.7
  715    0    9 39.9 61.7
  715    1   -1 39.9 61.7
  715    2   -2 39.9 61.7
  715    3    2 39.9 61.7
  715    4    1 39.9 61.7
  715    5    3 39.9 61.7
  715    6    0 39.9 61.7
  719    0    9 39.9 61.7
  719    1   -1 39.9 61.7
  719    2   -2 39.9 61.7
  719    3    2 39.9 61.7
  719    4    1 39.9 61.7
  719    5    3 39.9 61.7
  719    6    0 39.9 61.7
  720    0    9 47.8 49.2
  720    1   -1 39.9 49.2
  720    2   -2 39.9 49.2
  720    3    2 39.9 49.2
  720    4    1 39.9 49.2
  720    5    3 39.9 49.2
  720    6    0 71.5 49.2
  730    0    9 39.9 59.5
  730    1   -1 39.9 59.5
  730    2   -2 39.9 59.5
  730    3    2 39.9 59.5
  730    4    1 39.9 59.5
  730    5    3 39.9 59.5
  730    6    0 39.9 59.5
  740    0    9 39.9 61.7
  740    1   -1 39.9 61.7
  740    2   -2 39.9 61.7
  740    3    2 39.9 61.7
  740    4    1 39.9 61.7
  740    5    3 39.9 61.7
  740    6    0 39.9 61.7
  750    0    9 44.6 63.6
  750    1   -1 46.1 61.7
  750    2   -2 49.3 61.7
  750    3    2 39.9 61.7
  750    4    1 58.6 61.7
  750    5    3 39.9 61.7
  750    6    0 39.9 69.1
  751    0    9 39.9 61.7
  751    1   -1 39.9 61.7
  751    2   -2 39.9 61.7
  751    3    2 39.9 61.7
  751    4    1 39.9 61.7
  751    5    3 39.9 61.7
  751    6    0 39.9 61.7
  759    0    9 39.9 61.7
  759    1   -1 39.9 61.7
  759    2   -2 39.9 61.7
  759    3    2 39.9 61.7
  759    4    1 39.9 61.7
  759    5    3 39.9 61.7
  759    6    0 39.9 61.7
  760    0    9 39.9 63.6
  760    1   -1 39.9 61.7
  760    2   -2 39.9 61.7
  760    3    2 39.9 61.7
  760    4    1 39.9 61.7
  760    5    3 39.9 61.7
  760    6    0 39.9 69.1
  761    0    9 39.9 61.7
  761    1   -1 39.9 61.7
  761    2   -2 39.9 61.7
  761    3    2 39.9 61.7
  761    4    1 39.9 61.7
  761    5    3 39.9 61.7
  761    6    0 39.9 61.7
  762    0    9 39.9 61.7
  762    1   -1 39.9 61.7
  762    2   -2 39.9 61.7
  762    3    2 39.9 61.7
  762    4    1 39.9 61.7
  762    5    3 39.9 61.7
  762    6    0 39.9 61.7
  769    0    9 39.9 61.7
  769    1   -1 39.9 61.7
  769    2   -2 39.9 61.7
  769    3    2 39.9 61.7
  769    4    1 39.9 61.7
  769    5    3 39.9 61.7
  769    6    0 39.9 61.7
  770    0    9 39.9 69.1
  770    1   -1 39.9 69.1
  770    2   -2 39.9 69.1
  770    3    2 39.9 69.1
  770    4    1 39.9 69.1
  770    5    3 39.9 69.1
  770    6    0 39.9 69.1
  780    0    9 39.9 61.7
  780    1   -1 39.9 61.7
  780    2   -2 39.9 61.7
  780    3    2 39.9 61.7
  780    4    1 39.9 61.7
  780    5    3 39.9 61.7
  780    6    0 39.9 61.7
  790    0    9 44.6 65.4
  790    1   -1 46.1 64.2
  790    2   -2 49.3 65.4
  790    3    2 58.6 69.1
  790    4    1 39.9 61.7
  790    5    3 39.9 61.7
  790    6    0 39.9 69.1
  791    0    9 39.9 61.7
  791    1   -1 39.9 61.7
  791    2   -2 39.9 61.7
  791    3    2 39.9 61.7
  791    4    1 39.9 61.7
  791    5    3 39.9 61.7
  791    6    0 39.9 61.7
  792    0    9 39.9 61.7
  792    1   -1 39.9 61.7
  792    2   -2 39.9 61.7
  792    3    2 39.9 61.7
  792    4    1 39.9 61.7
  792    5    3 39.9 61.7
  792    6    0 39.9 61.7
  793    0    9 39.9 61.7
  793    1   -1 39.9 61.7
  793    2   -2 39.9 61.7
  793    3    2 39.9 61.7
  793    4    1 39.9 61.7
  793    5    3 39.9 61.7
  793    6    0 39.9 61.7
  799    0    9 39.9 61.7
  799    1   -1 39.9 61.7
  799    2   -2 39.9 61.7
  799    3    2 39.9 61.7
  799    4    1 39.9 61.7
  799    5    3 39.9 61.7
  799    6    0 39.9 61.7
  800    0    9 71.3 76.5
  800    1   -1 71.5 76.5
  800    2   -2 71.9 76.5
  800    3    2 72.3 76.5
  800    4    1 71.5 76.5
  800    5    3 70.7 76.5
  800    6    0 70.7 76.5
  810    0    9 70.7 76.5
  810    1   -1 70.7 76.5
  810    2   -2 70.7 76.5
  810    3    2 70.7 76.5
  810    4    1 70.7 76.5
  810    5    3 70.7 76.5
  810    6    0 70.7 76.5
  820    0    9 70.7 76.5
  820    1   -1 70.7 76.5
  820    2   -2 70.7 76.5
  820    3    2 70.7 76.5
  820    4    1 70.7 76.5
  820    5    3 70.7 76.5
  820    6    0 70.7 76.5
  830    0    9 70.7 76.5
  830    1   -1 70.7 76.5
  830    2   -2 70.7 76.5
  830    3    2 70.7 76.5
  830    4    1 70.7 76.5
  830    5    3 70.7 76.5
  830    6    0 70.7 76.5
  840    0    9 70.7 76.5
  840    1   -1 70.7 76.5
  840    2   -2 70.7 76.5
  840    3    2 70.7 76.5
  840    4    1 70.7 76.5
  840    5    3 70.7 76.5
  840    6    0 70.7 76.5
  849    0    9 70.7 76.5
  849    1   -1 70.7 76.5
  849    2   -2 70.7 76.5
  849    3    2 70.7 76.5
  849    4    1 70.7 76.5
  849    5    3 70.7 76.5
  849    6    0 70.7 76.5
  850    0    9 74.9 76.5
  850    1   -1 76.2 76.5
  850    2   -2 79.0 76.5
  850    3    2 81.8 76.5
  850    4    1 76.2 76.5
  850    5    3 70.7 76.5
  850    6    0 70.7 76.5
  900    0    9 78.8 78.0
  900    1   -1 79.9 78.4
  900    2   -2 79.0 78.4
  900    3    2 81.8 78.4
  900    4    1 76.2 78.4
  900    5    3 81.8 78.4
  900    6    0 75.5 76.7
 1100    0    9 71.7 74.2
 1100    1   -1 71.9 74.4
 1100    2   -2 72.1 74.4
 1100    3    2 69.7 74.4
 1100    4    1 74.5 74.4
 1100    5    3 71.5 74.4
 1100    6    0 71.0 73.4
 1101    0    9 71.8 73.4
 1101    1   -1 72.0 73.4
 1101    2   -2 72.1 73.4
 1101    3    2 69.7 73.4
 1101    4    1 74.5 73.4
 1101    5    3 71.9 73.4
 1101    6    0 71.0 73.4
 1109    0    9 71.8 73.4
 1109    1   -1 72.0 73.4
 1109    2   -2 72.1 73.4
 1109    3    2 69.7 73.4
 1109    4    1 74.5 73.4
 1109    5    3 71.9 73.4
 1109    6    0 71.0 73.4
 1110    0    9 71.8 73.4
 1110    1   -1 72.0 73.4
 1110    2   -2 72.1 73.4
 1110    3    2 69.7 73.4
 1110    4    1 74.5 73.4
 1110    5    3 71.9 73.4
 1110    6    0 71.0 73.4
 1120    0    9 71.2 77.2
 1120    1   -1 71.3 78.4
 1120    2   -2 72.1 78.4
 1120    3    2 69.7 78.4
 1120    4    1 74.5 78.4
 1120    5    3 69.7 78.4
 1120    6    0 71.0 73.4
 1200    0    9 79.5 78.9
 1200    1   -1 79.6 78.4
 1200    2   -2 79.6 78.4
 1200    3    2 79.6 78.4
 1200    4    1 79.6 78.4
 1200    5    3 79.6 78.4
 1200    6    0 79.3 80.4
 1210    0    9 78.9 78.9
 1210    1   -1 79.6 78.4
 1210    2   -2 79.6 78.4
 1210    3    2 79.6 78.4
 1210    4    1 79.6 78.4
 1210    5    3 79.6 78.4
 1210    6    0 76.7 80.4
 1211    0    9 79.7 78.9
 1211    1   -1 79.6 78.4
 1211    2   -2 79.6 78.4
 1211    3    2 79.6 78.4
 1211    4    1 79.6 78.4
 1211    5    3 79.6 78.4
 1211    6    0 80.0 80.4
 1219    0    9 79.7 78.9
 1219    1   -1 79.6 78.4
 1219    2   -2 79.6 78.4
 1219    3    2 79.6 78.4
 1219    4    1 79.6 78.4
 1219    5    3 79.6 78.4
 1219    6    0 80.0 80.4
 1220    0    9 81.2 78.9
 1220    1   -1 79.6 78.4
 1220    2   -2 79.6 78.4
 1220    3    2 79.6 78.4
 1220    4    1 79.6 78.4
 1220    5    3 79.6 78.4
 1220    6    0 85.9 80.4
 1221    0    9 79.7 78.9
 1221    1   -1 79.6 78.4
 1221    2   -2 79.6 78.4
 1221    3    2 79.6 78.4
 1221    4    1 79.6 78.4
 1221    5    3 79.6 78.4
 1221    6    0 80.0 80.4
 1222    0    9 79.7 78.9
 1222    1   -1 79.6 78.4
 1222    2   -2 79.6 78.4
 1222    3    2 79.6 78.4
 1222    4    1 79.6 78.4
 1222    5    3 79.6 78.4
 1222    6    0 80.0 80.4
 1229    0    9 79.7 78.9
 1229    1   -1 79.6 78.4
 1229    2   -2 79.6 78.4
 1229    3    2 79.6 78.4
 1229    4    1 79.6 78.4
 1229    5    3 79.6 78.4
 1229    6    0 80.0 80.4
 1230    0    9 78.9 78.9
 1230    1   -1 79.6 78.4
 1230    2   -2 79.6 78.4
 1230    3    2 79.6 78.4
 1230    4    1 79.6 78.4
 1230    5    3 79.6 78.4
 1230    6    0 76.7 80.4
 1240    0    9 78.9 78.9
 1240    1   -1 79.6 78.4
 1240    2   -2 79.6 78.4
 1240    3    2 79.6 78.4
 1240    4    1 79.6 78.4
 1240    5    3 79.6 78.4
 1240    6    0 76.7 80.4
 1250    0    9 79.7 78.9
 1250    1   -1 79.6 78.4
 1250    2   -2 79.6 78.4
 1250    3    2 79.6 78.4
 1250    4    1 79.6 78.4
 1250    5    3 79.6 78.4
 1250    6    0 80.0 80.4
 1260    0    9 78.9 78.9
 1260    1   -1 79.6 78.4
 1260    2   -2 79.6 78.4
 1260    3    2 79.6 78.4
 1260    4    1 79.6 78.4
 1260    5    3 79.6 78.4
 1260    6    0 76.7 80.4
 1270    0    9 78.9 78.9
 1270    1   -1 79.6 78.4
 1270    2   -2 79.6 78.4
 1270    3    2 79.6 78.4
 1270    4    1 79.6 78.4
 1270    5    3 79.6 78.4
 1270    6    0 76.7 80.4
 1290    0    9 79.7 78.9
 1290    1   -1 79.6 78.4
 1290    2   -2 79.6 78.4
 1290    3    2 79.6 78.4
 1290    4    1 79.6 78.4
 1290    5    3 79.6 78.4
 1290    6    0 80.0 80.4
 1291    0    9 79.7 78.9
 1291    1   -1 79.6 78.4
 1291    2   -2 79.6 78.4
 1291    3    2 79.6 78.4
 1291    4    1 79.6 78.4
 1291    5    3 79.6 78.4
 1291    6    0 80.0 80.4
 1299    0    9 79.7 78.9
 1299    1   -1 79.6 78.4
 1299    2   -2 79.6 78.4
 1299    3    2 79.6 78.4
 1299    4    1 79.6 78.4
 1299    5    3 79.6 78.4
 1299    6    0 80.0 80.4
 1300    0    9 65.4 70.9
 1300    1   -1 66.4 71.2
 1300    2   -2 66.6 71.2
 1300    3    2 66.6 71.2
 1300    4    1 66.6 71.2
 1300    5    3 65.8 71.2
 1300    6    0 62.6 70.2
 1304    0    9 64.5 71.8
 1304    1   -1 65.8 71.8
 1304    2   -2 65.8 71.8
 1304    3    2 65.8 71.8
 1304    4    1 65.8 71.8
 1304    5    3 65.8 71.8
 1304    6    0 60.6 71.8
 1310    0    9 77.1 76.8
 1310    1   -1 75.8 76.8
 1310    2   -2 80.8 76.8
 1310    3    2 80.8 76.8
 1310    4    1 80.8 76.8
 1310    5    3 65.8 76.8
 1310    6    0 80.8 76.8
 1311    0    9 64.5 71.8
 1311    1   -1 65.8 71.8
 1311    2   -2 65.8 71.8
 1311    3    2 65.8 71.8
 1311    4    1 65.8 71.8
 1311    5    3 65.8 71.8
 1311    6    0 60.6 71.8
 1319    0    9 64.5 71.8
 1319    1   -1 65.8 71.8
 1319    2   -2 65.8 71.8
 1319    3    2 65.8 71.8
 1319    4    1 65.8 71.8
 1319    5    3 65.8 71.8
 1319    6    0 60.6 71.8
 1320    0    9 65.1 73.4
 1320    1   -1 65.8 73.4
 1320    2   -2 65.8 73.4
 1320    3    2 65.8 73.4
 1320    4    1 65.8 73.4
 1320    5    3 65.8 73.4
 1320    6    0 63.1 73.4
 1321    0    9 64.5 71.8
 1321    1   -1 65.8 71.8
 1321    2   -2 65.8 71.8
 1321    3    2 65.8 71.8
 1321    4    1 65.8 71.8
 1321    5    3 65.8 71.8
 1321    6    0 60.6 71.8
 1329    0    9 64.5 71.8
 1329    1   -1 65.8 71.8
 1329    2   -2 65.8 71.8
 1329    3    2 65.8 71.8
 1329    4    1 65.8 71.8
 1329    5    3 65.8 71.8
 1329    6    0 60.6 71.8
 1330    0    9 61.4 70.6
 1330    1   -1 65.8 70.6
 1330    2   -2 65.8 70.6
 1330    3    2 65.8 70.6
 1330    4    1 65.8 70.6
 1330    5    3 65.8 70.6
 1330    6    0 48.2 70.6
 1340    0    9 64.5 63.9
 1340    1   -1 65.8 63.9
 1340    2   -2 65.8 63.9
 1340    3    2 65.8 63.9
 1340    4    1 65.8 63.9
 1340    5    3 65.8 63.9
 1340    6    0 60.6 63.9
 1350    0    9 65.1 69.6
 1350    1   -1 65.8 71.8
 1350    2   -2 65.8 71.8
 1350    3    2 65.8 71.8
 1350    4    1 65.8 71.8
 1350    5    3 65.8 71.8
 1350    6    0 63.1 62.9
 1360    0    9 69.6 69.6
 1360    1   -1 65.8 71.8
 1360    2   -2 65.8 71.8
 1360    3    2 65.8 71.8
 1360    4    1 65.8 71.8
 1360    5    3 65.8 71.8
 1360    6    0 80.8 62.9
 1390    0    9 65.1 62.9
 1390    1   -1 65.8 62.9
 1390    2   -2 65.8 62.9
 1390    3    2 65.8 62.9
 1390    4    1 65.8 62.9
 1390    5    3 65.8 62.9
 1390    6    0 63.1 62.9
 1391    0    9 64.5 71.8
 1391    1   -1 65.8 71.8
 1391    2   -2 65.8 71.8
 1391    3    2 65.8 71.8
 1391    4    1 65.8 71.8
 1391    5    3 65.8 71.8
 1391    6    0 60.6 71.8
 1392    0    9 64.5 71.8
 1392    1   -1 65.8 71.8
 1392    2   -2 65.8 71.8
 1392    3    2 65.8 71.8
 1392    4    1 65.8 71.8
 1392    5    3 65.8 71.8
 1392    6    0 60.6 71.8
 1393    0    9 64.5 71.8
 1393    1   -1 65.8 71.8
 1393    2   -2 65.8 71.8
 1393    3    2 65.8 71.8
 1393    4    1 65.8 71.8
 1393    5    3 65.8 71.8
 1393    6    0 60.6 71.8
 1394    0    9 64.5 71.8
 1394    1   -1 65.8 71.8
 1394    2   -2 65.8 71.8
 1394    3    2 65.8 71.8
 1394    4    1 65.8 71.8
 1394    5    3 65.8 71.8
 1394    6    0 60.6 71.8
 1399    0    9 64.5 71.8
 1399    1   -1 65.8 71.8
 1399    2   -2 65.8 71.8
 1399    3    2 65.8 71.8
 1399    4    1 65.8 71.8
 1399    5    3 65.8 71.8
 1399    6    0 60.6 71.8
 1400    0    9 23.4 65.1
 1400    1   -1 23.4 65.1
 1400    2   -2 23.4 65.1
 1400    3    2 23.4 65.1
 1400    4    1 23.4 65.1
 1400    5    3 23.4 65.1
 1400    6    0 23.4 65.1
 1410    0    9 23.4 65.1
 1410    1   -1 23.4 65.1
 1410    2   -2 23.4 65.1
 1410    3    2 23.4 65.1
 1410    4    1 23.4 65.1
 1410    5    3 23.4 65.1
 1410    6    0 23.4 65.1
 1411    0    9 23.4 65.1
 1411    1   -1 23.4 65.1
 1411    2   -2 23.4 65.1
 1411    3    2 23.4 65.1
 1411    4    1 23.4 65.1
 1411    5    3 23.4 65.1
 1411    6    0 23.4 65.1
 1412    0    9 23.4 65.1
 1412    1   -1 23.4 65.1
 1412    2   -2 23.4 65.1
 1412    3    2 23.4 65.1
 1412    4    1 23.4 65.1
 1412    5    3 23.4 65.1
 1412    6    0 23.4 65.1
 1413    0    9 23.4 65.1
 1413    1   -1 23.4 65.1
 1413    2   -2 23.4 65.1
 1413    3    2 23.4 65.1
 1413    4    1 23.4 65.1
 1413    5    3 23.4 65.1
 1413    6    0 23.4 65.1
 1414    0    9 23.4 65.1
 1414    1   -1 23.4 65.1
 1414    2   -2 23.4 65.1
 1414    3    2 23.4 65.1
 1414    4    1 23.4 65.1
 1414    5    3 23.4 65.1
 1414    6    0 23.4 65.1
 1415    0    9 23.4 65.1
 1415    1   -1 23.4 65.1
 1415    2   -2 23.4 65.1
 1415    3    2 23.4 65.1
 1415    4    1 23.4 65.1
 1415    5    3 23.4 65.1
 1415    6    0 23.4 65.1
 1416    0    9 23.4 65.1
 1416    1   -1 23.4 65.1
 1416    2   -2 23.4 65.1
 1416    3    2 23.4 65.1
 1416    4    1 23.4 65.1
 1416    5    3 23.4 65.1
 1416    6    0 23.4 65.1
 1419    0    9 23.4 65.1
 1419    1   -1 23.4 65.1
 1419    2   -2 23.4 65.1
 1419    3    2 23.4 65.1
 1419    4    1 23.4 65.1
 1419    5    3 23.4 65.1
 1419    6    0 23.4 65.1
 1490    0    9 23.4 65.1
 1490    1   -1 23.4 65.1
 1490    2   -2 23.4 65.1
 1490    3    2 23.4 65.1
 1490    4    1 23.4 65.1
 1490    5    3 23.4 65.1
 1490    6    0 23.4 65.1
 1491    0    9 23.4 65.1
 1491    1   -1 23.4 65.1
 1491    2   -2 23.4 65.1
 1491    3    2 23.4 65.1
 1491    4    1 23.4 65.1
 1491    5    3 23.4 65.1
 1491    6    0 23.4 65.1
 1499    0    9 23.4 65.1
 1499    1   -1 23.4 65.1
 1499    2   -2 23.4 65.1
 1499    3    2 23.4 65.1
 1499    4    1 23.4 65.1
 1499    5    3 23.4 65.1
 1499    6    0 23.4 65.1
 1500    0    9 70.5 75.6
 1500    1   -1 70.5 75.6
 1500    2   -2 70.5 75.6
 1500    3    2 70.5 75.6
 1500    4    1 70.5 75.6
 1500    5    3 70.5 75.6
 1500    6    0 70.5 75.6
 1510    0    9 70.5 75.6
 1510    1   -1 70.5 75.6
 1510    2   -2 70.5 75.6
 1510    3    2 70.5 75.6
 1510    4    1 70.5 75.6
 1510    5    3 70.5 75.6
 1510    6    0 70.5 75.6
 1511    0    9 70.5 75.6
 1511    1   -1 70.5 75.6
 1511    2   -2 70.5 75.6
 1511    3    2 70.5 75.6
 1511    4    1 70.5 75.6
 1511    5    3 70.5 75.6
 1511    6    0 70.5 75.6
 1519    0    9 70.5 75.6
 1519    1   -1 70.5 75.6
 1519    2   -2 70.5 75.6
 1519    3    2 70.5 75.6
 1519    4    1 70.5 75.6
 1519    5    3 70.5 75.6
 1519    6    0 70.5 75.6
 1520    0    9 70.5 75.6
 1520    1   -1 70.5 75.6
 1520    2   -2 70.5 75.6
 1520    3    2 70.5 75.6
 1520    4    1 70.5 75.6
 1520    5    3 70.5 75.6
 1520    6    0 70.5 75.6
 1530    0    9 70.5 75.6
 1530    1   -1 70.5 75.6
 1530    2   -2 70.5 75.6
 1530    3    2 70.5 75.6
 1530    4    1 70.5 75.6
 1530    5    3 70.5 75.6
 1530    6    0 70.5 75.6
 1590    0    9 70.5 75.6
 1590    1   -1 70.5 75.6
 1590    2   -2 70.5 75.6
 1590    3    2 70.5 75.6
 1590    4    1 70.5 75.6
 1590    5    3 70.5 75.6
 1590    6    0 70.5 75.6
 1591    0    9 70.5 75.6
 1591    1   -1 70.5 75.6
 1591    2   -2 70.5 75.6
 1591    3    2 70.5 75.6
 1591    4    1 70.5 75.6
 1591    5    3 70.5 75.6
 1591    6    0 70.5 75.6
 1592    0    9 70.5 75.6
 1592    1   -1 70.5 75.6
 1592    2   -2 70.5 75.6
 1592    3    2 70.5 75.6
 1592    4    1 70.5 75.6
 1592    5    3 70.5 75.6
 1592    6    0 70.5 75.6
 1593    0    9 70.5 75.6
 1593    1   -1 70.5 75.6
 1593    2   -2 70.5 75.6
 1593    3    2 70.5 75.6
 1593    4    1 70.5 75.6
 1593    5    3 70.5 75.6
 1593    6    0 70.5 75.6
 1599    0    9 70.5 75.6
 1599    1   -1 70.5 75.6
 1599    2   -2 70.5 75.6
 1599    3    2 70.5 75.6
 1599    4    1 70.5 75.6
 1599    5    3 70.5 75.6
 1599    6    0 70.5 75.6
 1600    0    9 60.3 65.4
 1600    1   -1 62.0 65.3
 1600    2   -2 62.0 65.8
 1600    3    2 62.0 65.6
 1600    4    1 62.0 66.0
 1600    5    3 62.0 64.4
 1600    6    0 55.2 65.6
 1610    0    9 60.3 70.0
 1610    1   -1 62.0 68.1
 1610    2   -2 62.0 70.0
 1610    3    2 62.0 75.6
 1610    4    1 62.0 64.4
 1610    5    3 62.0 64.4
 1610    6    0 55.2 75.6
 1620    0    9 60.3 67.9
 1620    1   -1 62.0 69.1
 1620    2   -2 62.0 71.4
 1620    3    2 62.0 64.4
 1620    4    1 62.0 78.4
 1620    5    3 62.0 64.4
 1620    6    0 55.2 64.4
 1621    0    9 60.3 64.4
 1621    1   -1 62.0 64.4
 1621    2   -2 62.0 64.4
 1621    3    2 62.0 64.4
 1621    4    1 62.0 64.4
 1621    5    3 62.0 64.4
 1621    6    0 55.2 64.4
 1622    0    9 60.3 64.4
 1622    1   -1 62.0 64.4
 1622    2   -2 62.0 64.4
 1622    3    2 62.0 64.4
 1622    4    1 62.0 64.4
 1622    5    3 62.0 64.4
 1622    6    0 55.2 64.4
 1629    0    9 60.3 64.4
 1629    1   -1 62.0 64.4
 1629    2   -2 62.0 64.4
 1629    3    2 62.0 64.4
 1629    4    1 62.0 64.4
 1629    5    3 62.0 64.4
 1629    6    0 55.2 64.4
 1630    0    9 60.3 64.4
 1630    1   -1 62.0 64.4
 1630    2   -2 62.0 64.4
 1630    3    2 62.0 64.4
 1630    4    1 62.0 64.4
 1630    5    3 62.0 64.4
 1630    6    0 55.2 64.4
 1631    0    9 60.3 64.4
 1631    1   -1 62.0 64.4
 1631    2   -2 62.0 64.4
 1631    3    2 62.0 64.4
 1631    4    1 62.0 64.4
 1631    5    3 62.0 64.4
 1631    6    0 55.2 64.4
 1639    0    9 60.3 64.4
 1639    1   -1 62.0 64.4
 1639    2   -2 62.0 64.4
 1639    3    2 62.0 64.4
 1639    4    1 62.0 64.4
 1639    5    3 62.0 64.4
 1639    6    0 55.2 64.4
 1700    0    9 68.2 69.3
 1700    1   -1 68.0 69.3
 1700    2   -2 68.0 69.3
 1700    3    2 68.0 69.3
 1700    4    1 68.0 69.3
 1700    5    3 68.0 69.3
 1700    6    0 68.9 69.3
 1710    0    9 60.0 69.3
 1710    1   -1 60.0 69.3
 1710    2   -2 60.0 69.3
 1710    3    2 60.0 69.3
 1710    4    1 60.0 69.3
 1710    5    3 60.0 69.3
 1710    6    0 60.0 69.3
 1711    0    9 67.7 69.3
 1711    1   -1 67.7 69.3
 1711    2   -2 67.7 69.3
 1711    3    2 67.7 69.3
 1711    4    1 67.7 69.3
 1711    5    3 67.7 69.3
 1711    6    0 67.7 69.3
 1712    0    9 67.7 69.3
 1712    1   -1 67.7 69.3
 1712    2   -2 67.7 69.3
 1712    3    2 67.7 69.3
 1712    4    1 67.7 69.3
 1712    5    3 67.7 69.3
 1712    6    0 67.7 69.3
 1713    0    9 67.7 69.3
 1713    1   -1 67.7 69.3
 1713    2   -2 67.7 69.3
 1713    3    2 67.7 69.3
 1713    4    1 67.7 69.3
 1713    5    3 67.7 69.3
 1713    6    0 67.7 69.3
 1719    0    9 67.7 69.3
 1719    1   -1 67.7 69.3
 1719    2   -2 67.7 69.3
 1719    3    2 67.7 69.3
 1719    4    1 67.7 69.3
 1719    5    3 67.7 69.3
 1719    6    0 67.7 69.3
 1720    0    9 70.9 69.3
 1720    1   -1 67.7 69.3
 1720    2   -2 67.7 69.3
 1720    3    2 67.7 69.3
 1720    4    1 67.7 69.3
 1720    5    3 67.7 69.3
 1720    6    0 80.5 69.3
 1721    0    9 67.7 69.3
 1721    1   -1 67.7 69.3
 1721    2   -2 67.7 69.3
 1721    3    2 67.7 69.3
 1721    4    1 67.7 69.3
 1721    5    3 67.7 69.3
 1721    6    0 67.7 69.3
 1729    0    9 67.7 69.3
 1729    1   -1 67.7 69.3
