OCCBST	OCC	EMPST	HKTCS	WKTCS	HKSCS	WKSCS	HKRCS	WKRCS
8274	827	4	80.7	76.4	80.5	74.8	56.7	72.2
8275	827	5	80.7	76.4	78	74.6	72.6	69.5
8276	827	6	80.7	76.4	80.5	74.8	46.1	47.3
8279	827	9	80.7	76.4	80.5	74.8	75.3	69.8
8281	828	1	80.7	76.4	99	79.4	96.5	74.8
8282	828	2	80.7	76.4	74.5	62.2	85.7	68.4
8283	828	3	80.7	76.4	80.5	74.8	75.3	69.8
8284	828	4	80.7	76.4	80.5	74.8	56.7	72.2
8285	828	5	80.7	76.4	78	74.6	72.6	69.5
8286	828	6	80.7	76.4	80.5	74.8	46.1	47.3
8289	828	9	80.7	76.4	80.5	74.8	75.3	69.8
8291	829	1	80.7	76.4	99	79.4	96.5	74.8
8292	829	2	80.7	76.4	74.5	62.2	85.7	68.4
8293	829	3	80.7	76.4	80.5	74.8	75.3	69.8
8294	829	4	80.7	76.4	80.5	74.8	56.7	72.2
8295	829	5	80.7	76.4	78	74.6	72.6	69.5
8296	829	6	80.7	76.4	80.5	74.8	46.1	47.3
8299	829	9	80.7	76.4	80.5	74.8	75.3	69.8
8301	830	1	69.2	72.4	84.4	84.7	88	81.4
8302	830	2	69.2	72.4	74.5	62.2	85.7	68.4
8303	830	3	69.2	72.4	68.2	69.6	68.7	67.6
8304	830	4	69.2	72.4	68.2	69.6	56.7	72.2
8305	830	5	69.2	72.4	63.5	65.6	63.5	67.4
8306	830	6	69.2	72.4	68.2	69.6	46.1	47.3
8309	830	9	69.2	72.4	68.2	69.6	68.7	67.6
8311	831	1	68.2	72.4	77.8	89.3	81.4	81.4
8312	831	2	68.2	72.4	74.5	62.2	85.7	68.4
8313	831	3	68.2	72.4	68.2	69.6	68.7	67.6
8314	831	4	68.2	72.4	68.2	69.6	60.2	72.2
8315	831	5	68.2	72.4	64.2	75.4	60.2	71.5
8316	831	6	68.2	72.4	68.2	69.6	46.1	53.8
8319	831	9	68.2	80	68.2	69.6	68.7	67.6
8321	832	1	92.9	76.2	96.4	73.2	91.2	70.3
8322	832	2	92.9	76.2	74.5	62.2	85.7	68.4
8323	832	3	92.9	76.2	68.2	69.6	68.7	67.6
8324	832	4	92.9	76.2	68.2	69.6	56.7	72.2
8325	832	5	92.9	76.2	96.4	73.2	91.2	70.3
8326	832	6	92.9	76.2	68.2	69.6	46.1	47.3
8329	832	9	92.9	76.2	68.2	69.6	68.7	67.6
8331	833	1	78.6	80	87.5	89.3	90.3	81.4
8332	833	2	78.6	80	74.5	89.3	85.7	81.4
8333	833	3	78.6	80	68.2	64	68.7	53.8
8334	833	4	78.6	80	68.2	69.6	56.7	72.2
8335	833	5	78.6	80	69.8	75.4	67.9	71.5
8336	833	6	78.6	80	68.2	69.6	46.1	53.8
8339	833	9	78.6	80	68.2	69.6	68.7	67.6
8341	834	1	69.2	72.4	84.4	84.7	88	81.4
8342	834	2	69.2	72.4	74.5	73	85.7	81.4
8343	834	3	69.2	72.4	68.2	69.6	68.7	67.6
8344	834	4	69.2	72.4	68.2	69.6	56.7	72.2
8345	834	5	69.2	72.4	54.8	60	51.8	63.1
8346	834	6	69.2	72.4	68.2	69.6	46.1	40.1
8349	834	9	54.4	63.8	68.2	69.6	68.7	67.6
8351	835	1	61	77	52.8	89.3	62.3	81.4
8352	835	2	61	77	74.5	62.2	85.7	68.4
8353	835	3	61	77	68.2	69.6	68.7	67.6
8354	835	4	61	77	68.2	69.6	56.7	72.2
8355	835	5	61	77	52.8	64	62.3	77.2
8356	835	6	61	77	68.2	69.6	46.1	53.8
8359	835	9	61	77	68.2	69.6	68.7	67.6
8361	836	1	54.4	63.8	54.8	73	51.8	81.4
8362	836	2	54.4	63.8	74.5	73	85.7	81.4
8363	836	3	54.4	63.8	68.2	69.6	68.7	67.6
8364	836	4	54.4	63.8	68.2	69.6	56.7	72.2
8365	836	5	54.4	63.8	54.8	60	51.8	63.1
8366	836	6	54.4	63.8	68.2	69.6	46.1	40.1
8369	836	9	54.4	63.8	68.2	69.6	68.7	67.6
8371	837	1	67.3	65.7	68.8	73	90.3	81.4
8372	837	2	67.3	65.7	74.5	73	85.7	81.4
8373	837	3	67.3	65.7	68.2	69.6	68.7	67.6
8374	837	4	67.3	65.7	68.2	69.6	56.7	62
8375	837	5	67.3	65.7	68.8	60	57.9	62
8376	837	6	67.3	65.7	68.2	69.6	46.1	40.1
8379	837	9	67.3	65.7	68.2	69.6	68.7	67.6
8381	838	1	69.2	72.4	87.5	89.3	90.3	81.4
8382	838	2	69.2	72.4	74.5	62.2	85.7	68.4
8383	838	3	69.2	72.4	68.2	69.6	68.7	67.6
8384	838	4	69.2	72.4	68.2	69.6	56.7	72.2
8385	838	5	69.2	72.4	38.1	75.4	41.5	71.5
8386	838	6	69.2	72.4	68.2	69.6	46.1	53.8
8389	838	9	61	77	68.2	69.6	68.7	67.6
8391	839	1	69.2	72.4	84.4	84.7	88	81.4
8392	839	2	69.2	72.4	74.5	62.2	85.7	68.4
8393	839	3	69.2	72.4	68.2	69.6	68.7	67.6
8394	839	4	69.2	72.4	68.2	69.6	56.7	72.2
8395	839	5	69.2	72.4	63.5	65.6	63.5	67.4
8396	839	6	69.2	72.4	68.2	69.6	46.1	47.3
8399	839	9	69.2	72.4	68.2	69.6	68.7	67.6
8401	840	1	95.2	84	61.9	77.8	75.6	76.1
8402	840	2	95.2	84	89.2	81.3	99	78.9
8403	840	3	95.2	84	93	79.9	94.8	76
8404	840	4	95.2	84	93	79.9	56.7	72.2
8405	840	5	95.2	84	96.2	79.5	90.5	75.1
8406	840	6	95.2	84	93	79.9	36.7	38.5
8409	840	9	95.2	84	93	79.9	94.8	76
8411	841	1	99	89.2	99	82.6	99	80.2
8412	841	2	99	89.2	93.3	82.6	99	80.2
8413	841	3	99	89.2	93	79.9	94.8	76
8414	841	4	99	89.2	93	79.9	97	77.9
8415	841	5	99	89.2	99	84.5	97	77.9
8416	841	6	99	89.2	93	79.9	36.7	77.9
8419	841	9	99	89.2	93	79.9	94.8	76
8421	842	1	91.3	83.7	80.3	83.4	73.4	76.7
8422	842	2	91.3	83.7	85.6	75.7	96.1	73.4
8423	842	3	91.3	83.7	93	79.9	94.8	76
8424	842	4	91.3	83.7	93	79.9	56.7	72.2
8425	842	5	91.3	83.7	80.3	83.4	73.4	76.7
8426	842	6	91.3	83.7	93	79.9	73.4	76.7
8429	842	9	91.3	83.7	93	79.9	94.8	76
8431	843	1	84.5	73.8	80.3	68.2	73.4	71.8
8432	843	2	84.5	73.8	85.6	68.2	96.1	71.8
8433	843	3	84.5	73.8	93	79.9	94.8	76
8434	843	4	84.5	73.8	93	79.9	73.4	71.8
8435	843	5	84.5	73.8	80.3	68.2	73.4	71.8
8436	843	6	84.5	73.8	93	79.9	36.7	71.8
8439	843	9	84.5	73.8	93	79.9	94.8	76
8441	844	1	82.4	78.2	61.9	73.8	75.6	71.8
8442	844	2	82.4	78.2	84.6	86.1	95.1	84
8443	844	3	82.4	78.2	93	79.9	94.8	76
8444	844	4	82.4	78.2	93	79.9	73.4	72.2
8445	844	5	82.4	78.2	80.3	73.8	73.4	71.8
8446	844	6	82.4	78.2	93	79.9	36.7	38.5
8449	844	9	82.4	78.2	93	79.9	94.8	76
8451	845	1	95.2	84	61.9	77.8	75.6	76.1
8452	845	2	95.2	84	89.2	81.3	99	78.9
8453	845	3	95.2	84	93	79.9	94.8	76
8454	845	4	95.2	84	93	79.9	56.7	72.2
8455	845	5	95.2	84	96.2	79.5	90.5	75.1
8456	845	6	95.2	84	93	79.9	36.7	38.5
8459	845	9	95.2	84	93	79.9	94.8	76
8461	846	1	95.2	84	61.9	77.8	75.6	76.1
8462	846	2	95.2	84	89.2	81.3	99	78.9
8463	846	3	95.2	84	93	79.9	94.8	76
8464	846	4	95.2	84	93	79.9	56.7	72.2
8465	846	5	95.2	84	96.2	79.5	90.5	75.1
8466	846	6	95.2	84	93	79.9	36.7	38.5
8469	846	9	95.2	84	93	79.9	94.8	76
8471	847	1	95.2	84	61.9	77.8	75.6	76.1
8472	847	2	95.2	84	89.2	81.3	99	78.9
8473	847	3	95.2	84	93	79.9	94.8	76
8474	847	4	95.2	84	93	79.9	56.7	72.2
8475	847	5	95.2	84	96.2	79.5	90.5	75.1
8476	847	6	95.2	84	93	79.9	36.7	38.5
8479	847	9	95.2	84	93	79.9	94.8	76
8481	848	1	95.2	84	61.9	77.8	75.6	76.1
8482	848	2	95.2	84	89.2	81.3	99	78.9
8483	848	3	95.2	84	93	79.9	94.8	76
8484	848	4	95.2	84	93	79.9	56.7	72.2
8485	848	5	95.2	84	96.2	79.5	90.5	75.1
8486	848	6	95.2	84	93	79.9	36.7	38.5
8489	848	9	95.2	84	93	79.9	94.8	76
8491	849	1	95.2	84	61.9	77.8	75.6	76.1
8492	849	2	95.2	84	89.2	81.3	99	78.9
8493	849	3	95.2	84	93	79.9	94.8	76
8494	849	4	95.2	84	93	79.9	56.7	72.2
8495	849	5	95.2	84	96.2	79.5	90.5	75.1
8496	849	6	95.2	84	93	79.9	36.7	38.5
8499	849	9	95.2	84	93	79.9	94.8	76
8501	850	1	60.8	58.7	61.9	77.8	75.6	76.1
8502	850	2	60.8	58.7	69.5	64.3	99	62.8
8503	850	3	60.8	58.7	59.3	56.1	56.8	53.3
8504	850	4	60.8	58.7	59.3	56.1	56.7	72.2
8505	850	5	60.8	58.7	58.2	55.7	53.9	53.8
8506	850	6	60.8	58.7	59.3	56.1	36.7	38.5
8509	850	9	60.8	58.7	59.3	56.1	56.8	53.3
8511	851	1	60.8	88.1	75.9	85	74.7	76.1
8512	851	2	60.8	88.1	69.5	64.3	74.7	62.8
8513	851	3	60.8	88.1	59.3	56.1	56.8	53.3
8514	851	4	60.8	88.1	59.3	56.1	56.7	72.2
8515	851	5	60.8	88.1	61.7	85	57.2	76.1
8516	851	6	60.8	88.1	59.3	56.1	47.8	76.1
8519	851	9	70	88.1	59.3	56.1	56.8	53.3
8521	852	1	70	71.7	61.9	74.7	75.6	76.1
8522	852	2	70	71.7	69.5	71.3	74.7	76.1
8523	852	3	70	71.7	59.3	56.1	56.8	53.3
8524	852	4	70	71.7	59.3	56.1	57.2	64.1
8525	852	5	70	71.7	61.7	66.8	57.2	64.1
8526	852	6	70	71.7	59.3	56.1	47.8	64.1
8529	852	9	70	71.7	59.3	56.1	56.8	53.3
8531	853	1	57.9	56.2	61.9	56.6	75.6	62.8
8532	853	2	57.9	56.2	58	56.6	54.1	62.8
8533	853	3	57.9	56.2	59.3	53.6	56.8	33.3
8534	853	4	57.9	56.2	59.3	56.1	54.1	51.5
8535	853	5	57.9	56.2	58	53.6	54.1	51.5
8536	853	6	57.9	56.2	59.3	56.1	47.8	33.3
8539	853	9	57.9	56.2	59.3	56.1	56.8	53.3
8541	854	1	55.7	41	52.7	38.9	47.8	37.6
8542	854	2	55.7	41	52.7	64.3	47.8	62.8
8543	854	3	55.7	41	59.3	38.9	56.8	36.8
8544	854	4	55.7	41	59.3	56.1	47.8	72.2
8545	854	5	55.7	41	52.7	38.9	47.8	37.6
8546	854	6	55.7	41	59.3	56.1	47.8	36.8
8549	854	9	55.7	41	59.3	56.1	56.8	53.3
8551	855	1	60.8	64.9	61.9	63.2	75.6	60.2
8552	855	2	60.8	64.9	69.5	71.3	99	76.1
8553	855	3	60.8	64.9	59.3	57.4	56.8	54.7
8554	855	4	60.8	64.9	59.3	56.1	56.7	72.2
8555	855	5	60.8	64.9	58	63.2	54.1	60.2
8556	855	6	60.8	64.9	59.3	56.1	36.7	54.7
8559	855	9	70	64.9	59.3	56.1	56.8	53.3
8561	856	1	60.8	60.2	61.9	57.4	75.6	54.4
8562	856	2	60.8	60.2	69.2	71.3	64.5	76.1
8563	856	3	60.8	60.2	59.3	57.4	56.8	54.7
8564	856	4	60.8	60.2	59.3	56.1	56.7	54.4
8565	856	5	60.8	60.2	69.2	57.4	64.5	54.4
8566	856	6	60.8	60.2	59.3	56.1	64.5	54.7
8569	856	9	60.6	60.2	59.3	56.1	56.8	53.3
8571	857	1	60.6	69.9	69.2	77.8	64.5	76.1
8572	857	2	60.6	69.9	69.2	71.3	64.5	76.1
8573	857	3	60.6	69.9	59.3	67	56.8	54.7
8574	857	4	60.6	69.9	59.3	56.1	56.7	65
8575	857	5	60.6	69.9	69.2	67	64.5	65
8576	857	6	60.6	69.9	59.3	56.1	47.8	54.7
8579	857	9	60.6	69.9	59.3	56.1	56.8	53.3
8581	858	1	60.8	58.7	61.9	77.8	75.6	76.1
8582	858	2	60.8	58.7	69.5	64.3	99	62.8
8583	858	3	60.8	58.7	59.3	56.1	56.8	53.3
8584	858	4	60.8	58.7	59.3	56.1	56.7	72.2
8585	858	5	60.8	58.7	58.2	55.7	53.9	53.8
8586	858	6	60.8	58.7	59.3	56.1	36.7	38.5
8589	858	9	60.8	58.7	59.3	56.1	56.8	53.3
8591	859	1	60.8	58.7	61.9	77.8	75.6	76.1
8592	859	2	60.8	58.7	69.5	64.3	99	62.8
8593	859	3	60.8	58.7	59.3	56.1	56.8	53.3
8594	859	4	60.8	58.7	59.3	56.1	56.7	72.2
8595	859	5	60.8	58.7	58.2	55.7	53.9	53.8
8596	859	6	60.8	58.7	59.3	56.1	36.7	38.5
8599	859	9	60.8	58.7	59.3	56.1	56.8	53.3
8601	860	1	63.8	56.1	65	82.1	65.1	77.2
8602	860	2	63.8	56.1	68.7	67.5	77.6	68.4
8603	860	3	63.8	56.1	60.2	50.8	56.6	50.1
8604	860	4	63.8	56.1	60.2	50.8	65.8	63.7
8605	860	5	63.8	56.1	60.2	50.8	56.5	51
8606	860	6	63.8	56.1	60.2	50.8	44.6	36.6
8609	860	9	63.8	56.1	60.2	50.8	56.6	50.1
8611	861	1	61.9	52.5	65	49.6	65.1	63.7
8612	861	2	61.9	52.5	68.7	67.5	77.6	68.4
8613	861	3	61.9	52.5	60.2	50.8	56.6	50.1
8614	861	4	61.9	52.5	60.2	50.8	65.8	63.7
8615	861	5	61.9	52.5	59.9	49.6	57.2	49.7
8616	861	6	61.9	52.5	60.2	50.8	44.6	33.1
8619	861	9	61.9	52.5	60.2	50.8	56.6	50.1
8621	862	1	63.4	66.4	59.9	49.6	65.8	63.7
8622	862	2	63.4	66.4	68.7	67.5	77.6	77.2
8623	862	3	63.4	66.4	60.2	50.8	56.6	50.1
8624	862	4	63.4	66.4	60.2	50.8	65.8	63.7
8625	862	5	63.4	66.4	60.6	49.6	55.8	59
8626	862	6	63.4	66.4	60.2	50.8	44.6	59.8
8629	862	9	63.4	66.4	60.2	50.8	56.6	50.1
8631	863	1	68.6	70.2	65	82.1	65.1	77.2
8632	863	2	68.6	70.2	68.7	67.5	77.6	68.4
8633	863	3	68.6	70.2	60.2	50.8	56.6	50.1
8634	863	4	68.6	70.2	60.2	50.8	65.8	63.7
8635	863	5	68.6	70.2	60	49.6	56.4	62.9
8636	863	6	68.6	70.2	60.2	50.8	44.6	36.6
8639	863	9	68.6	70.2	60.2	50.8	56.6	50.1
8641	864	1	67.9	54.9	65	51.6	65.1	49.4
8642	864	2	67.9	54.9	61.4	67.5	56.8	77.2
8643	864	3	67.9	54.9	60.2	50.8	56.6	50.1
8644	864	4	67.9	54.9	60.2	50.8	65.8	49.4
8645	864	5	67.9	54.9	61.4	51.6	56.8	49.4
8646	864	6	67.9	54.9	60.2	50.8	44.6	42.4
8649	864	9	67.9	54.9	60.2	50.8	56.6	50.1
8651	865	1	63.8	56.1	65	82.1	65.1	77.2
8652	865	2	63.8	56.1	68.7	67.5	77.6	68.4
8653	865	3	63.8	56.1	60.2	50.8	56.6	50.1
8654	865	4	63.8	56.1	60.2	50.8	65.8	63.7
8655	865	5	63.8	56.1	60.2	50.8	56.5	51
8656	865	6	63.8	56.1	60.2	50.8	44.6	36.6
8659	865	9	63.8	56.1	60.2	50.8	56.6	50.1
8661	866	1	63.8	56.1	65	82.1	65.1	77.2
8662	866	2	63.8	56.1	68.7	67.5	77.6	68.4
8663	866	3	63.8	56.1	60.2	50.8	56.6	50.1
8664	866	4	63.8	56.1	60.2	50.8	65.8	63.7
8665	866	5	63.8	56.1	60.2	50.8	56.5	51
8666	866	6	63.8	56.1	60.2	50.8	44.6	36.6
8669	866	9	63.8	56.1	60.2	50.8	56.6	50.1
8671	867	1	63.8	56.1	65	82.1	65.1	77.2
8672	867	2	63.8	56.1	68.7	67.5	77.6	68.4
8673	867	3	63.8	56.1	60.2	50.8	56.6	50.1
8674	867	4	63.8	56.1	60.2	50.8	65.8	63.7
8675	867	5	63.8	56.1	60.2	50.8	56.5	51
8676	867	6	63.8	56.1	60.2	50.8	44.6	36.6
8679	867	9	63.8	56.1	60.2	50.8	56.6	50.1
8681	868	1	63.8	56.1	65	82.1	65.1	77.2
8682	868	2	63.8	56.1	68.7	67.5	77.6	68.4
8683	868	3	63.8	56.1	60.2	50.8	56.6	50.1
8684	868	4	63.8	56.1	60.2	50.8	65.8	63.7
8685	868	5	63.8	56.1	60.2	50.8	56.5	51
8686	868	6	63.8	56.1	60.2	50.8	44.6	36.6
8689	868	9	63.8	56.1	60.2	50.8	56.6	50.1
8691	869	1	63.8	56.1	65	82.1	65.1	77.2
8692	869	2	63.8	56.1	68.7	67.5	77.6	68.4
8693	869	3	63.8	56.1	60.2	50.8	56.6	50.1
8694	869	4	63.8	56.1	60.2	50.8	65.8	63.7
8695	869	5	63.8	56.1	60.2	50.8	56.5	51
8696	869	6	63.8	56.1	60.2	50.8	44.6	36.6
8699	869	9	63.8	56.1	60.2	50.8	56.6	50.1
8701	870	1	80.4	79.1	65	82.1	65.1	77.2
8702	870	2	80.4	79.1	68.7	67.5	77.6	68.4
8703	870	3	80.4	79.1	77.9	74.8	74	71.5
8704	870	4	80.4	79.1	77.9	74.8	79.3	79.9
8705	870	5	80.4	79.1	78.5	74.7	66.7	65.9
8706	870	6	80.4	79.1	77.9	74.8	44.6	59.8
8709	870	9	80.4	79.1	77.9	74.8	74	71.5
8711	871	1	96.7	79	93.1	74.3	78.9	71.1
8712	871	2	96.7	79	68.7	67.5	77.6	68.4
8713	871	3	96.7	79	77.9	74.8	74	71.5
8714	871	4	96.7	79	77.9	74.8	98.1	71.1
8715	871	5	96.7	79	93.1	74.3	78.9	71.1
8716	871	6	96.7	79	77.9	74.8	44.6	71.1
8719	871	9	96.7	79	77.9	74.8	74	71.5
8721	872	1	87.9	92.3	84.4	82.1	83.4	77.2
8722	872	2	87.9	92.3	68.7	67.5	77.6	68.4
8723	872	3	87.9	92.3	77.9	74.8	74	71.5
8724	872	4	87.9	92.3	77.9	74.8	80.9	86.9
8725	872	5	87.9	92.3	84.4	87.1	83.4	78.3
8726	872	6	87.9	92.3	77.9	74.8	44.6	59.8
8729	872	9	87.9	92.3	77.9	74.8	74	71.5
8731	873	1	76.4	78.6	65	73.9	65.1	64.5
8732	873	2	76.4	78.6	68.7	67.5	77.6	77.2
8733	873	3	76.4	78.6	77.9	73.9	74	59.8
8734	873	4	76.4	78.6	77.9	74.8	71.8	79.3
8735	873	5	76.4	78.6	73.4	73.9	56.8	64.5
8736	873	6	76.4	78.6	77.9	74.8	44.6	59.8
8739	873	9	76.4	78.6	77.9	74.8	74	71.5
8741	874	1	73.9	77.6	70.5	71.7	61.5	65.9
8742	874	2	73.9	77.6	68.7	67.5	77.6	68.4
8743	874	3	73.9	77.6	77.9	71.7	74	65.9
8744	874	4	73.9	77.6	77.9	74.8	81.7	74.2
8745	874	5	73.9	77.6	70.5	71.7	61.5	65.9
8746	874	6	73.9	77.6	77.9	74.8	44.6	65.9
8749	874	9	73.9	77.6	77.9	74.8	74	71.5
8751	875	1	87.2	85.2	82.1	82.1	77.9	77.2
8752	875	2	87.2	85.2	68.7	67.5	77.6	68.4
8753	875	3	87.2	85.2	77.9	74.8	74	71.5
8754	875	4	87.2	85.2	77.9	74.8	77.9	72.5
8755	875	5	87.2	85.2	82.1	76.8	77.9	72.5
8756	875	6	87.2	85.2	77.9	74.8	44.6	59.8
8759	875	9	87.2	85.2	77.9	74.8	74	71.5
8761	876	1	68.2	69.9	65	82.1	77.6	77.2
8762	876	2	68.2	69.9	68.7	67.5	77.6	77.2
8763	876	3	68.2	69.9	77.9	73.9	74	59.8
8764	876	4	68.2	69.9	77.9	74.8	59.2	63.8
8765	876	5	68.2	69.9	61.6	73.9	59.2	63.8
8766	876	6	68.2	69.9	77.9	74.8	44.6	59.8
8769	876	9	68.2	69.9	77.9	74.8	74	71.5
8771	877	1	68.9	73.4	65	82.1	77.6	77.2
8772	877	2	68.9	73.4	68.7	67.5	77.6	77.2
8773	877	3	68.9	73.4	77.9	74.8	74	71.5
8774	877	4	68.9	73.4	77.9	74.8	69.2	64.1
8775	877	5	68.9	73.4	71.9	73.9	69.2	64.1
8776	877	6	68.9	73.4	77.9	74.8	44.6	59.8
8779	877	9	68.9	73.4	77.9	74.8	74	71.5
8781	878	1	80.4	79.1	65	82.1	65.1	77.2
8782	878	2	80.4	79.1	68.7	67.5	77.6	68.4
8783	878	3	80.4	79.1	77.9	74.8	74	71.5
8784	878	4	80.4	79.1	77.9	74.8	79.3	79.9
8785	878	5	80.4	79.1	78.5	74.7	66.7	65.9
8786	878	6	80.4	79.1	77.9	74.8	44.6	59.8
8789	878	9	80.4	79.1	77.9	74.8	74	71.5
8791	879	1	80.4	79.1	65	82.1	65.1	77.2
8792	879	2	80.4	79.1	68.7	67.5	77.6	68.4
8793	879	3	80.4	79.1	77.9	74.8	74	71.5
8794	879	4	80.4	79.1	77.9	74.8	79.3	79.9
8795	879	5	80.4	79.1	78.5	74.7	66.7	65.9
8796	879	6	80.4	79.1	77.9	74.8	44.6	59.8
8799	879	9	80.4	79.1	77.9	74.8	74	71.5
8801	880	1	89.3	83.7	65	82.1	65.1	77.2
8802	880	2	89.3	83.7	68.7	67.5	77.6	68.4
8803	880	3	89.3	83.7	86.5	79.9	83.5	75.7
8804	880	4	89.3	83.7	86.5	79.9	78.9	79.4
8805	880	5	89.3	83.7	86.5	79.9	83.5	75.7
8806	880	6	89.3	83.7	86.5	79.9	44.6	39.7
8809	880	9	89.3	83.7	86.5	79.9	83.5	75.7
8811	881	1	86.9	80.4	84	75.9	81.8	72.9
8812	881	2	86.9	80.4	68.7	67.5	77.6	77.2
8813	881	3	86.9	80.4	86.5	79.9	83.5	75.7
8814	881	4	86.9	80.4	86.5	79.9	81.8	72.9
8815	881	5	86.9	80.4	84	75.9	81.8	72.9
8816	881	6	86.9	80.4	86.5	79.9	44.6	39.7
8819	881	9	86.9	80.4	86.5	79.9	83.5	75.7
8821	882	1	96.9	89.1	65	88.4	65.1	80.6
8822	882	2	96.9	89.1	68.7	67.5	77.6	77.2
8823	882	3	96.9	89.1	86.5	79.9	83.5	75.7
8824	882	4	96.9	89.1	86.5	79.9	87	80.6
8825	882	5	96.9	89.1	90.3	88.4	87	80.6
8826	882	6	96.9	89.1	86.5	79.9	44.6	80.6
8829	882	9	96.9	89.1	86.5	79.9	83.5	75.7
8831	883	1	93.6	91	92.4	82.1	87	77.2
8832	883	2	93.6	91	92.4	67.5	87	68.4
8833	883	3	93.6	91	86.5	79.9	83.5	75.7
8834	883	4	93.6	91	86.5	79.9	87	80.6
8835	883	5	93.6	91	92.4	86	87	80.6
8836	883	6	93.6	91	86.5	79.9	87	39.7
8839	883	9	93.6	91	86.5	79.9	83.5	75.7
8841	884	1	89.3	83.7	65	82.1	65.1	77.2
8842	884	2	89.3	83.7	68.7	67.5	77.6	68.4
8843	884	3	89.3	83.7	86.5	79.9	83.5	75.7
8844	884	4	89.3	83.7	86.5	79.9	78.9	79.4
8845	884	5	89.3	83.7	86.5	79.9	83.5	75.7
8846	884	6	89.3	83.7	86.5	79.9	44.6	39.7
8849	884	9	89.3	83.7	86.5	79.9	83.5	75.7
8851	885	1	89.3	83.7	65	82.1	65.1	77.2
8852	885	2	89.3	83.7	68.7	67.5	77.6	68.4
8853	885	3	89.3	83.7	86.5	79.9	83.5	75.7
8854	885	4	89.3	83.7	86.5	79.9	78.9	79.4
8855	885	5	89.3	83.7	86.5	79.9	83.5	75.7
8856	885	6	89.3	83.7	86.5	79.9	44.6	39.7
8859	885	9	89.3	83.7	86.5	79.9	83.5	75.7
8861	886	1	89.3	83.7	65	82.1	65.1	77.2
8862	886	2	89.3	83.7	68.7	67.5	77.6	68.4
8863	886	3	89.3	83.7	86.5	79.9	83.5	75.7
8864	886	4	89.3	83.7	86.5	79.9	78.9	79.4
8865	886	5	89.3	83.7	86.5	79.9	83.5	75.7
8866	886	6	89.3	83.7	86.5	79.9	44.6	39.7
8869	886	9	89.3	83.7	86.5	79.9	83.5	75.7
8871	887	1	89.3	83.7	65	82.1	65.1	77.2
8872	887	2	89.3	83.7	68.7	67.5	77.6	68.4
8873	887	3	89.3	83.7	86.5	79.9	83.5	75.7
8874	887	4	89.3	83.7	86.5	79.9	78.9	79.4
8875	887	5	89.3	83.7	86.5	79.9	83.5	75.7
8876	887	6	89.3	83.7	86.5	79.9	44.6	39.7
8879	887	9	89.3	83.7	86.5	79.9	83.5	75.7
8881	888	1	89.3	83.7	65	82.1	65.1	77.2
8882	888	2	89.3	83.7	68.7	67.5	77.6	68.4
8883	888	3	89.3	83.7	86.5	79.9	83.5	75.7
8884	888	4	89.3	83.7	86.5	79.9	78.9	79.4
8885	888	5	89.3	83.7	86.5	79.9	83.5	75.7
8886	888	6	89.3	83.7	86.5	79.9	44.6	39.7
8889	888	9	89.3	83.7	86.5	79.9	83.5	75.7
8891	889	1	89.3	83.7	65	82.1	65.1	77.2
8892	889	2	89.3	83.7	68.7	67.5	77.6	68.4
8893	889	3	89.3	83.7	86.5	79.9	83.5	75.7
8894	889	4	89.3	83.7	86.5	79.9	78.9	79.4
8895	889	5	89.3	83.7	86.5	79.9	83.5	75.7
8896	889	6	89.3	83.7	86.5	79.9	44.6	39.7
8899	889	9	89.3	83.7	86.5	79.9	83.5	75.7
8901	890	1	76.3	50.8	65	82.1	65.1	77.2
8902	890	2	76.3	50.8	68.7	67.5	77.6	68.4
8903	890	3	76.3	50.8	70.4	63.8	67.1	42.6
8904	890	4	76.3	50.8	70.4	63.8	80.1	79.4
8905	890	5	76.3	50.8	70.4	63.8	57	42.6
8906	890	6	76.3	50.8	70.4	63.8	44.6	39.7
8909	890	9	76.3	50.8	70.4	63.8	67.1	42.6
8911	891	1	83.6	69.9	76.3	82.1	80.1	77.2
8912	891	2	83.6	69.9	76.3	67.5	80.1	68.4
8913	891	3	83.6	69.9	70.4	63.8	67.1	42.6
8914	891	4	83.6	69.9	70.4	63.8	80.1	55.1
8915	891	5	83.6	69.9	76.3	63.8	64.4	55.1
8916	891	6	83.6	69.9	70.4	63.8	64.4	39.7
8919	891	9	83.6	69.9	70.4	63.8	67.1	42.6
8921	892	1	76.3	50.8	65	82.1	65.1	77.2
8922	892	2	76.3	50.8	68.7	67.5	77.6	68.4
8923	892	3	76.3	50.8	70.4	63.8	67.1	42.6
8924	892	4	76.3	50.8	70.4	63.8	80.1	79.4
8925	892	5	76.3	50.8	70.4	63.8	57	42.6
8926	892	6	76.3	50.8	70.4	63.8	44.6	39.7
8929	892	9	76.3	50.8	70.4	63.8	67.1	42.6
8931	893	1	36.6	42.2	65	82.1	65.1	77.2
8932	893	2	36.6	42.2	68.7	67.5	77.6	68.4
8933	893	3	36.6	42.2	70.4	63.8	67.1	42.6
8934	893	4	36.6	42.2	70.4	63.8	80.1	79.4
8935	893	5	36.6	42.2	36.8	49.6	37.2	33.3
8936	893	6	36.6	42.2	70.4	63.8	37.2	33.1
8939	893	9	36.6	42.2	70.4	63.8	67.1	42.6
8941	894	1	76.3	50.8	65	82.1	65.1	77.2
