hisco	hiscam
85210	54.25
85220	54.25
85320	52.79
85340	54.25
85345	52.79
85420	54.25
85500	57.45
85510	57.47
85560	54.25
85570	52.79
85600	57.45
85620	57.52
85630	54.25
85700	48.27
85730	52.79
85740	57.45
85790	52.79
85990	62.27
86190	54.25
86240	54.25
87105	50.38
87110	58.38
87120	52.81
87130	51.22
87190	51.22
87200	52.45
87210	52.68
87215	51.22
87245	52.45
87250	51.22
87260	53.04
87300	54.97
87310	54.97
87330	52.90
87340	52.74
87350	40.15
87370	51.22
87390	53.04
87400	55.63
87430	51.22
87450	53.04
87462	50.38
87490	53.04
88000	52.33
88010	77.12
88030	60.65
88040	65.43
88050	55.65
88070	65.43
88080	63.95
88090	60.22
89100	56.27
89120	33.04
89128	37.40
89136	41.61
89148	37.40
89156	33.04
89160	41.61
89164	33.04
89190	41.61
89200	52.36
89210	33.04
89215	37.40
89220	33.04
89225	33.04
89230	37.40
89235	37.40
89240	37.40
89242	28.28
89245	37.40
89247	37.40
89290	45.25
89300	37.40
89320	37.40
89330	41.61
89350	39.90
89360	43.56
89390	33.50
89400	37.40
89420	41.61
89430	40.86
89440	41.61
89500	44.84
89520	37.40
89530	46.47
89540	37.40
89550	41.61
89560	37.40
89570	41.61
89590	33.04
89900	41.61
89940	37.40
89990	40.86
90000	49.75
90100	53.04
90200	51.33
91000	57.22
91025	57.22
91030	57.29
91050	57.22
91070	57.29
91075	57.22
91090	57.22
92000	54.81
92100	55.81
92110	54.04
92120	58.11
92130	54.81
92135	54.81
92140	58.09
92155	54.81
92190	55.81
92200	55.81
92225	55.81
92230	58.09
92240	54.81
92250	54.04
92270	54.81
92290	52.81
92300	55.81
92320	58.09
92330	55.81
92400	55.27
92415	59.77
92420	55.81
92430	54.81
92490	54.81
92500	54.81
92520	54.81
92600	61.63
92625	54.04
