  100   -4    4 17.9 17.3    1  3.2
  100   -3    5 17.9 17.3    2  3.2
  100   -2    6 42.4 42.6    8  3.2
  100   -1    7 17.9 17.3   10  4.2
  101    2   -3 26.5 11.1          
  101    4   -2 26.5 11.1          
  101    6   -1 28.9 18.3          
  101    0    0 28.9 18.3          
  101   -6    1 28.5 16.4    1  4.2
  101   -5    2 26.5 11.1    2  4.2
  101    3    3 34.6 16.4   12  4.2
  101   -4    4 28.5 16.4    1  3.2
  101   -3    5 34.6 16.4    2  3.2
  101   -2    6 42.4 42.6    8  3.2
  101   -1    7 25.1 18.2   10  4.2
  102    2   -3 20.7 33.2          
  102    4   -2 20.7 33.2          
  102    6   -1 22.6 33.3          
  102    0    0 22.6 33.3          
  102   -6    1 20.7 33.2    1  3.2
  102   -5    2 20.7 33.2    2  3.2
  102    3    3 20.7 33.2   12  3.2
  102   -4    4 20.7 33.2    1  2.2
  102   -3    5 20.7 33.2    2  2.2
  102   -2    6 42.4 42.6    8  3.2
  102   -1    7 20.7 33.2    9  3.2
  103    2   -3 36.5 29.2          
  103    4   -2 36.5 29.2          
  103    6   -1 37.9 29.3          
  103    0    0 37.8 29.3          
  103   -6    1 36.5 29.2    1  3.2
  103   -5    2 36.5 29.2    2  3.2
  103    3    3 36.5 29.2   12  3.2
  103   -4    4 36.5 29.2    1  2.2
  103   -3    5 36.5 29.2    2  2.2
  103   -2    6 42.4 42.6    8  3.2
  103   -1    7 36.5 29.2    9  3.2
  104    2   -3 46.1 34.5          
  104    4   -2 46.1 34.5          
  104    6   -1 45.9 34.9          
  104    0    0 45.9 34.9          
  104   -6    1 46.1 34.5    1  3.2
  104   -5    2 46.1 34.5    2  3.2
  104    3    3 46.1 34.5   12  3.2
  104   -4    4 46.1 34.5    1  2.2
  104   -3    5 46.1 34.5    2  2.2
  104   -2    6 42.4 42.6    8  3.2
  104   -1    7 46.1 34.5    9  3.2
  105    2   -3 29.3 34.4          
  105    4   -2 29.3 34.4          
  105    6   -1 30.4 34.5          
  105    0    0 30.4 34.5          
  105   -6    1 29.3 34.4    1  3.2
  105   -5    2 29.3 34.4    2  3.2
  105    3    3 29.3 34.4   12  3.2
  105   -4    4 29.3 34.4    1  2.2
  105   -3    5 29.3 34.4    2  2.2
  105   -2    6 42.4 42.6    8  3.2
  105   -1    7 29.3 34.4    9  3.2
  106    2   -3 27.3 27.9          
  106    4   -2 27.3 27.9          
  106    6   -1 28.7 27.7          
  106    0    0 28.7 27.7          
  106   -6    1 27.3 27.9    1  3.2
  106   -5    2 27.3 27.9    2  3.2
  106    3    3 27.3 27.9   12  3.2
  106   -4    4 27.3 27.9    1  2.2
  106   -3    5 27.3 27.9    2  2.2
  106   -2    6 42.4 42.6    8  3.2
  106   -1    7 27.3 27.5    9  3.2
  107    2   -3 41.1 34.7          
  107    4   -2 41.1 34.7          
  107    6   -1 39.3 33.8          
  107    0    0 39.4 33.8          
  107   -6    1 41.1 34.7    1  3.2
  107   -5    2 41.1 34.7    2  3.2
  107    3    3 41.1 34.7   12  3.2
  107   -4    4 41.1 34.7    1  2.2
  107   -3    5 41.1 34.7    2  2.2
  107   -2    6 42.4 42.6    8  3.2
  107   -1    7 38.2 33.6    9  3.2
  108    2   -3 22.3 27.6          
  108    4   -2 22.3 27.6          
  108    6   -1 22.8 27.6          
  108    0    0 22.8 27.6          
  108   -6    1 22.3 27.6    1  4.2
  108   -5    2 22.3 27.6    2  4.2
  108    3    3 22.3 27.6   12  4.2
  108   -4    4 22.3 27.6    1  3.2
  108   -3    5 22.3 27.6    2  3.2
  108   -2    6 42.4 42.6    8  3.2
  108   -1    7 22.3 27.6   10  4.2
  110    2   -3 50.9 54.1          
  110    4   -2 48.5 45.5          
  110    6   -1 48.5 44.5          
  110    0    0 49.2 46.0          
  110   -6    1 48.5 45.5    1  3.2
  110   -5    2 48.5 45.5    2  3.2
  110    3    3 52.8 55.0   12  3.2
  110   -4    4 48.5 45.5    1  2.2
  110   -3    5 48.5 45.5    2  2.2
  110   -2    6 49.3 42.5    8  3.2
  110   -1    7 48.5 44.5    9  3.2
  111    2   -3 49.0 49.7          
  111    4   -2 41.3 42.3          
  111    6   -1 41.7 42.3          
  111    0    0 42.5 42.6          
  111   -6    1 41.3 42.3    1  3.2
  111   -5    2 41.3 42.3    2  3.2
  111    3    3 52.8 50.8   12  3.2
  111   -4    4 41.3 42.3    1  2.2
  111   -3    5 41.3 42.3    2  2.2
  111   -2    6 49.3 42.5    8  3.2
  111   -1    7 41.3 42.3    9  3.2
  112    2   -3 49.8 48.6          
  112    4   -2 45.3 36.9          
  112    6   -1 45.5 36.5          
  112    0    0 45.7 36.8          
  112   -6    1 45.3 36.9    1  4.2
  112   -5    2 45.3 36.9    2  4.2
  112    3    3 52.8 48.9   12  4.2
  112   -4    4 45.3 36.9    1  3.2
  112   -3    5 45.3 36.9    2  3.2
  112   -2    6 49.3 42.5    8  3.2
  112   -1    7 45.3 36.4   10  4.2
  113    2   -3 50.0 48.0          
  113    4   -2 49.1 40.2          
  113    6   -1 48.3 40.1          
  113    0    0 48.4 40.3          
  113   -6    1 49.1 40.2    1  3.2
  113   -5    2 49.1 40.2    2  3.2
  113    3    3 52.8 50.8   12  3.2
  113   -4    4 49.1 40.2    1  2.2
  113   -3    5 49.1 40.2    2  2.2
  113   -2    6 49.3 42.5    8  3.2
  113   -1    7 48.2 39.8    9  3.2
  120    2   -3 64.3 33.7          
  120    4   -2 67.1 33.7          
  120    6   -1 40.3 33.6          
  120    0    0 42.4 33.6          
  120   -6    1 67.1 33.7    1  3.2
  120   -5    2 67.1 33.7    2  3.2
  120    3    3 53.4 33.7   12  3.2
  120   -4    4 53.4 33.7    1  2.2
  120   -3    5 53.4 33.7    2  2.2
  120   -2    6 44.7 31.7    8  3.2
  120   -1    7 39.7 33.7    9  3.2
  121    2   -3 62.5 23.1          
  121    4   -2 68.9 23.1          
  121    6   -1 47.4 23.2          
  121    0    0 50.7 23.2          
  121   -6    1 68.9 23.1    1  3.2
  121   -5    2 68.9 23.1    2  3.2
  121    3    3 51.6 23.1   12  3.2
  121   -4    4 53.4 23.1    1  2.2
  121   -3    5 53.4 23.1    2  2.2
  121   -2    6 44.3 31.7    8  3.2
  121   -1    7 46.2 23.1    9  3.2
  122    2   -3 60.3 32.6          
  122    4   -2 67.1 32.6          
  122    6   -1 38.4 32.6          
  122    0    0 38.4 32.6          
  122   -6    1 67.1 32.6    1  3.2
  122   -5    2 67.1 32.6    2  3.2
  122    3    3 53.4 32.6   12  3.2
  122   -4    4 53.4 32.6    1  2.2
  122   -3    5 53.4 32.6    2  2.2
  122   -2    6 44.3 31.7    8  3.2
  122   -1    7 37.1 32.7    9  3.2
  123    2   -3 59.5 31.9          
  123    4   -2 62.9 31.9          
  123    6   -1 39.1 31.9          
  123    0    0 41.6 31.9          
  123   -6    1 67.1 31.9    1  4.2
  123   -5    2 62.8 31.9    2  4.2
  123    3    3 55.9 31.9   12  4.2
  123   -4    4 53.4 31.9    1  3.2
  123   -3    5 53.4 31.9    2  3.2
  123   -2    6 44.2 31.7    8  3.2
  123   -1    7 37.8 31.9   10  4.2
  124    2   -3 62.5 40.3          
  124    4   -2 67.1 40.3          
  124    6   -1 41.5 40.1          
  124    0    0 41.5 40.1          
  124   -6    1 67.1 40.3    1  4.2
  124   -5    2 67.1 40.3    2  4.2
  124    3    3 53.4 40.3   12  4.2
  124   -4    4 53.4 40.3    1  3.2
  124   -3    5 53.4 40.3    2  3.2
  124   -2    6 44.3 31.7    8  3.2
  124   -1    7 41.1 40.3   10  4.2
  130    2   -3 54.4 28.9          
  130    4   -2 37.5 28.9          
  130    6   -1 38.5 29.1          
  130    0    0 38.5 29.1          
  130   -6    1 37.5 28.9    1  3.2
  130   -5    2 37.5 28.9    2  3.2
  130    3    3 71.2 28.9   12  3.2
  130   -4    4 37.5 28.9    1  2.2
  130   -3    5 37.5 28.9    2  2.2
  130   -2    6 50.3 34.8    8  3.2
  130   -1    7 37.5 28.9    9  3.2
  131    2   -3 46.7 36.8          
  131    4   -2 37.5 36.8          
  131    6   -1 38.6 36.8          
  131    0    0 38.7 36.8          
  131   -6    1 37.5 36.8    1  3.2
  131   -5    2 37.5 36.8    2  3.2
  131    3    3 71.2 36.8   12  3.2
  131   -4    4 37.5 36.8    1  2.2
  131   -3    5 37.5 36.8    2  2.2
  131   -2    6 50.3 34.8    8  3.2
  131   -1    7 37.5 36.8    9  3.2
  132    2   -3 60.8 38.7          
  132    4   -2 56.1 38.7          
  132    6   -1 55.9 38.9          
  132    0    0 55.9 38.9          
  132   -6    1 56.1 38.7    1  3.2
  132   -5    2 56.1 38.7    2  3.2
  132    3    3 71.2 38.7   12  3.2
  132   -4    4 56.1 38.7    1  2.2
  132   -3    5 56.1 38.7    2  2.2
  132   -2    6 50.3 34.8    8  3.2
  132   -1    7 56.1 38.9    9  3.2
  133    2   -3 59.7 45.3          
  133    4   -2 50.7 45.3          
  133    6   -1 50.7 45.2          
  133    0    0 50.8 45.2          
  133   -6    1 50.7 45.3    1  3.2
  133   -5    2 50.7 45.3    2  3.2
  133    3    3 71.2 45.3   12  3.2
  133   -4    4 50.7 45.3    1  2.2
  133   -3    5 50.7 45.3    2  2.2
  133   -2    6 50.3 34.8    8  3.2
  133   -1    7 50.7 45.3    9  3.2
  134    2   -3 60.9 38.2          
  134    4   -2 53.3 38.2          
  134    6   -1 53.3 38.2          
  134    0    0 54.5 38.2          
  134   -6    1 53.3 38.2    1  3.2
  134   -5    2 53.3 38.2    2  3.2
  134    3    3 71.2 38.2   12  3.2
  134   -4    4 53.3 38.2    1  2.2
  134   -3    5 53.3 38.2    2  2.2
  134   -2    6 50.3 34.8    8  3.2
  134   -1    7 53.3 38.2    9  3.2
  135    2   -3 63.3 40.2          
  135    4   -2 54.0 40.2          
  135    6   -1 54.0 40.4          
  135    0    0 54.3 40.4          
  135   -6    1 54.0 40.2    1  3.2
  135   -5    2 54.0 40.2    2  3.2
  135    3    3 71.2 40.2   12  3.2
  135   -4    4 54.0 40.2    1  2.2
  135   -3    5 54.0 40.2    2  2.2
  135   -2    6 50.3 34.8    8  3.2
  135   -1    7 54.4 40.6    9  3.2
  140    2   -3 58.8 45.8          
  140    4   -2 59.1 52.3          
  140    6   -1 36.3 27.7          
  140    0    0 36.3 27.8          
  140   -6    1 59.1 52.3    1  3.2
  140   -5    2 59.1 52.3    2  3.2
  140    3    3 58.7 45.8   12  3.2
  140   -4    4 35.2 27.2    1  2.2
  140   -3    5 35.2 27.2    2  2.2
  140   -2    6 47.3 47.6    8  3.2
  140   -1    7 35.2 27.2    9  3.2
  141    2   -3 59.0 46.9          
  141    4   -2 59.1 52.3          
  141    6   -1 38.0 35.5          
  141    0    0 38.3 35.5          
  141   -6    1 59.1 52.3    1  4.2
  141   -5    2 59.1 52.3    2  4.2
  141    3    3 58.7 45.8   12  4.2
  141   -4    4 39.7 35.1    1  3.2
  141   -3    5 39.7 35.1    2  3.2
  141   -2    6 47.3 47.6    8  3.2
  141   -1    7 36.9 35.1   10  4.2
  142    2   -3 58.8 47.2          
  142    4   -2 59.1 52.3          
  142    6   -1 53.3 45.9          
  142    0    0 53.9 45.9          
  142   -6    1 59.1 52.3    1  3.2
  142   -5    2 59.1 52.3    2  3.2
  142    3    3 58.7 45.8   12  3.2
  142   -4    4 53.5 45.9    1  2.2
  142   -3    5 53.5 45.9    2  2.2
  142   -2    6 47.3 47.6    8  3.2
  142   -1    7 53.5 45.9    9  3.2
  143    2   -3 58.7 46.9          
  143    4   -2 58.8 52.3          
  143    6   -1 40.6 36.0          
  143    0    0 40.9 36.2          
  143   -6    1 65.0 52.3    1  4.2
  143   -5    2 58.7 52.3    2  4.2
  143    3    3 58.7 45.8   12  4.2
  143   -4    4 46.8 38.6    2  3.2
  143   -3    5 46.8 38.6    2  3.2
  143   -2    6 47.4 47.6    8  3.2
  143   -1    7 39.5 35.8   10  4.2
  150    2   -3 43.1 58.0          
  150    4   -2 43.9 58.9          
  150    6   -1 40.0 36.9          
  150    0    0 40.3 36.9          
  150   -6    1 56.6 58.9    1  3.2
  150   -5    2 43.8 58.9    2  3.2
  150    3    3 42.8 56.3   12  3.2
  150   -4    4 40.8 54.3    1  2.2
  150   -3    5 40.8 54.3    2  2.2
  150   -2    6 44.9 44.1    8  3.2
  150   -1    7 39.8 36.9    9  3.2
  151    2   -3 42.7 56.3          
  151    4   -2 52.0 58.9          
  151    6   -1 41.8 47.4          
  151    0    0 41.9 56.3          
  151   -6    1 56.6 58.9    1  3.2
  151   -5    2 52.0 58.9    2  3.2
  151    3    3 37.2 56.3   12  3.2
  151   -4    4 43.1 54.3    1  2.2
  151   -3    5 43.1 54.3    2  2.2
  151   -2    6 44.9 44.1    8  3.2
  151   -1    7 41.7 36.9    9  3.2
  152    2   -3 49.7 58.0          
  152    4   -2 56.6 58.9          
  152    6   -1 43.8 47.4          
  152    0    0 44.9 52.0          
  152   -6    1 56.6 58.9    1  3.2
  152   -5    2 56.6 58.9    2  3.2
  152    3    3 44.6 56.3   12  3.2
  152   -4    4 44.1 54.3    1  2.2
  152   -3    5 44.1 54.3    2  2.2
  152   -2    6 44.9 44.1    8  3.2
  152   -1    7 43.8 36.9    9  3.2
  153    2   -3 58.4 58.4          
  153    4   -2 63.4 58.9          
  153    6   -1 49.1 54.3          
  153    0    0 55.7 58.2          
  153   -6    1 63.4 58.9    1  3.2
  153   -5    2 63.4 58.9    2  3.2
  153    3    3 51.7 56.3   12  3.2
  153   -4    4 53.5 54.3    1  2.2
  153   -3    5 53.5 54.3    2  2.2
  153   -2    6 44.9 44.1    8  3.2
  153   -1    7 48.3 36.9    9  3.2
  154    2   -3 49.1 57.9          
  154    4   -2 57.4 58.9          
  154    6   -1 39.4 28.2          
  154    0    0 40.1 37.0          
  154   -6    1 56.6 58.9    1  4.2
  154   -5    2 57.4 58.9    2  4.2
  154    3    3 45.4 56.3   12  4.2
  154   -4    4 36.2 54.3    1  3.2
  154   -3    5 42.0 54.3    2  3.2
  154   -2    6 44.9 44.1    8  3.2
  154   -1    7 38.1 26.8   10  4.2
  160    2   -3 52.3 29.1          
  160    4   -2 59.8 29.1          
  160    6   -1 38.6 29.1          
  160    0    0 38.9 29.1          
  160   -6    1 59.8 29.1    1  4.2
  160   -5    2 59.8 29.1    2  4.2
  160    3    3 48.2 29.1   12  4.2
  160   -4    4 38.4 29.1    1  3.2
  160   -3    5 38.4 29.1    2  3.2
  160   -2    6 43.0 29.1    8  3.2
  160   -1    7 38.4 29.1   10  4.2
  161    2   -3 51.7 32.2          
  161    4   -2 59.8 32.2          
  161    6   -1 41.9 32.2          
  161    0    0 43.3 32.2          
  161   -6    1 59.8 32.2    1  3.2
  161   -5    2 59.8 32.2    2  3.2
  161    3    3 48.2 32.2   12  3.2
  161   -4    4 43.1 31.5    1  2.2
  161   -3    5 44.1 32.2    2  2.2
  161   -2    6 43.0 32.2    8  3.2
  161   -1    7 41.8 32.2    9  3.2
  170    2   -3 34.7 32.2          
  170    4   -2 34.7 32.2          
  170    6   -1 35.0 32.2          
  170    0    0 35.0 32.2          
  170   -6    1 34.7 32.2    1  4.2
  170   -5    2 34.7 32.2    2  4.2
  170    3    3 34.7 32.2   12  4.2
  170   -4    4 34.7 32.2    1  3.2
  170   -3    5 34.7 32.2    2  3.2
  170   -2    6 46.6 32.2    8  3.2
  170   -1    7 34.7 32.2   10  4.2
  171    2   -3 33.9 32.2          
  171    4   -2 33.9 32.2          
  171    6   -1 34.0 32.2          
  171    0    0 34.0 32.2          
  171   -6    1 33.9 32.2    1  3.2
  171   -5    2 33.9 32.2    2  3.2
  171    3    3 33.9 32.2   12  3.2
  171   -4    4 33.9 32.2    1  2.2
  171   -3    5 33.9 32.2    2  2.2
  171   -2    6 46.6 32.2    8  3.2
  171   -1    7 33.9 32.2    9  3.2
  172    2   -3 37.9 32.2          
  172    4   -2 37.9 32.2          
  172    6   -1 38.0 32.2          
  172    0    0 38.0 32.2          
  172   -6    1 37.9 32.2    1  3.2
  172   -5    2 37.9 32.2    2  3.2
  172    3    3 37.9 32.2   12  3.2
  172   -4    4 37.9 32.2    1  2.2
  172   -3    5 37.9 32.2    2  2.2
  172   -2    6 46.6 32.2    8  3.2
  172   -1    7 37.9 32.2    9  3.2
  173    2   -3 37.9 32.2          
  173    4   -2 37.9 32.2          
  173    6   -1 38.2 32.2          
  173    0    0 38.2 32.2          
  173   -6    1 37.9 32.2    1  4.2
  173   -5    2 37.9 32.2    2  4.2
  173    3    3 37.9 32.2   12  4.2
  173   -4    4 37.9 32.2    1  3.2
  173   -3    5 37.9 32.2    2  3.2
  173   -2    6 46.6 32.2    8  3.2
  173   -1    7 37.9 32.2   10  4.2
  174    2   -3 35.2 32.2          
  174    4   -2 35.2 32.2          
  174    6   -1 34.9 32.2          
  174    0    0 34.9 32.2          
  174   -6    1 35.2 32.2    1  3.2
  174   -5    2 35.2 32.2    2  3.2
  174    3    3 35.2 32.2   12  3.2
  174   -4    4 35.2 32.2    1  2.2
  174   -3    5 35.2 32.2    2  2.2
  174   -2    6 46.6 32.2    8  3.2
  174   -1    7 34.7 32.2    9  3.2
  180    2   -3 33.1 28.5          
  180    4   -2 28.8 28.5          
  180    6   -1 31.1 28.5          
  180    0    0 31.1 28.5          
  180   -6    1 28.8 28.5    1  4.2
  180   -5    2 28.8 28.5    2  4.2
  180    3    3 41.6 28.5   12  4.2
  180   -4    4 28.8 28.5    1  3.2
  180   -3    5 28.8 28.5    2  3.2
  180   -2    6 39.8 28.5    8  3.2
  180   -1    7 28.8 28.5   10  4.2
  181    2   -3 36.5 27.4          
  181    4   -2 33.9 27.4          
  181    6   -1 34.0 27.4          
  181    0    0 34.0 27.4          
  181   -6    1 33.9 27.4    1  5.0
  181   -5    2 33.9 27.4    2  5.0
  181    3    3 41.6 27.4   12  5.0
  181   -4    4 33.9 27.4    1  3.2
  181   -3    5 33.9 27.4    2  3.2
  181   -2    6 39.8 27.4    8  3.2
  181   -1    7 33.9 27.4   11  5.0
  182    2   -3 32.9 29.2          
  182    4   -2 28.5 29.2          
  182    6   -1 28.6 29.2          
  182    0    0 28.6 29.2          
  182   -6    1 28.5 29.2    1  5.0
  182   -5    2 28.5 29.2    2  5.0
  182    3    3 41.6 29.2   12  5.0
  182   -4    4 28.5 29.2    1  3.2
  182   -3    5 28.5 29.2    2  3.2
  182   -2    6 39.8 29.2    8  3.2
  182   -1    7 28.5 29.2   11  5.0
  183    2   -3 30.4 28.5          
  183    4   -2 24.8 28.5          
  183    6   -1 24.9 28.5          
  183    0    0 24.9 28.5          
  183   -6    1 24.8 28.5    1  5.0
  183   -5    2 24.8 28.5    2  5.0
  183    3    3 41.6 28.5   12  5.0
  183   -4    4 24.8 28.5    1  3.2
  183   -3    5 24.8 28.5    2  3.2
  183   -2    6 39.8 28.5    8  3.2
  183   -1    7 24.8 28.5   11  5.0
  184    2   -3 27.1 21.4          
  184    4   -2 19.9 21.4          
  184    6   -1 20.0 21.4          
  184    0    0 20.0 21.4          
  184   -6    1 19.9 21.4    1  5.0
  184   -5    2 19.9 21.4    2  5.0
  184    3    3 41.6 21.4   12  5.0
  184   -4    4 19.9 21.4    1  3.2
  184   -3    5 19.9 21.4    2  3.2
  184   -2    6 39.8 21.4    8  3.2
  184   -1    7 19.9 21.4   11  5.0
  185    2   -3 35.5 28.5          
  185    4   -2 32.5 28.5          
  185    6   -1 32.6 28.5          
  185    0    0 32.6 28.5          
  185   -6    1 32.5 28.5    1  5.0
  185   -5    2 32.5 28.5    2  5.0
  185    3    3 41.6 28.5   12  5.0
  185   -4    4 32.5 28.5    1  3.2
  185   -3    5 32.5 28.5    2  3.2
  185   -2    6 39.8 28.5    8  3.2
  185   -1    7 32.5 28.5   11  5.0
  186    2   -3 27.9 19.3          
  186    4   -2 21.0 19.3          
  186    6   -1 21.3 19.3          
  186    0    0 21.3 19.3          
  186   -6    1 21.0 19.3    1  5.0
  186   -5    2 21.0 19.3    2  5.0
  186    3    3 41.6 19.3   12  5.0
  186   -4    4 21.0 19.3    1  3.2
  186   -3    5 21.0 19.3    2  3.2
  186   -2    6 39.8 19.3    8  3.2
  186   -1    7 21.0 19.3   11  5.0
  187    2   -3 40.7 26.4          
  187    4   -2 31.1 26.4          
  187    6   -1 30.5 26.4          
  187    0    0 30.5 26.4          
  187   -6    1 31.1 26.4    1  5.0
  187   -5    2 31.1 26.4    2  5.0
  187    3    3 41.0 26.4   12  5.0
  187   -4    4 31.1 26.4    1  3.2
  187   -3    5 31.1 26.4    2  3.2
  187   -2    6 39.8 26.4    8  3.2
  187   -1    7 30.4 26.4   11  5.0
  188    2   -3 42.7 30.0          
  188    4   -2 32.4 30.0          
  188    6   -1 32.0 30.0          
  188    0    0 32.0 30.0          
  188   -6    1 32.4 30.0    1  5.0
  188   -5    2 32.4 30.0    2  5.0
  188    3    3 42.7 30.0   12  5.0
  188   -4    4 32.4 30.0    1  3.2
  188   -3    5 32.4 30.0    2  3.2
  188   -2    6 39.8 30.0    8  3.2
  188   -1    7 31.8 30.0   11  5.0
  190    2   -3 58.0 52.9          
  190    4   -2 70.2 52.9          
  190    6   -1 74.8 55.6          
  190    0    0 73.6 54.4          
  190   -6    1 70.2 52.9    1  2.1
  190   -5    2 70.2 52.9    2  2.1
  190    3    3 56.3 52.9   12  2.1
  190   -4    4 77.6 52.9    1  2.1
  190   -3    5 69.4 52.9    2  2.1
  190   -2    6 47.9 64.1    0   .0
  190   -1    7 42.0 52.4    2  2.1
  191    2   -3 59.1 52.9          
  191    4   -2 70.2 52.9          
  191    6   -1 47.2 55.3          
  191    0    0 47.4 55.1          
  191   -6    1 70.2 52.9    1  4.2
  191   -5    2 70.2 52.9    2  4.2
  191    3    3 56.3 52.9   12  4.2
  191   -4    4 69.4 52.9    1  3.2
  191   -3    5 69.4 52.9    2  3.2
  191   -2    6 47.9 64.1    8  3.2
  191   -1    7 47.1 52.4   10  4.2
  192    2   -3 60.9 52.9          
  192    4   -2 70.2 52.9          
  192    6   -1 67.3 55.6          
  192    0    0 67.3 54.4          
  192   -6    1 70.2 52.9    1  2.1
  192   -5    2 70.2 52.9    2  2.1
  192    3    3 56.3 52.9   12  2.1
  192   -4    4 69.4 52.9    1  2.1
  192   -3    5 69.4 52.9    2  2.1
  192   -2    6 47.9 64.1    0   .0
  192   -1    7 66.9 52.4    5  2.1
  193    2   -3 65.6 52.9          
  193    4   -2 70.2 52.9          
  193    6   -1 41.6 55.6          
  193    0    0 41.6 54.4          
  193   -6    1 70.2 52.9    1  3.2
  193   -5    2 70.2 52.9    2  3.2
  193    3    3 56.3 52.9   12  3.2
  193   -4    4 69.4 52.9    1  2.2
  193   -3    5 69.4 52.9    2  2.2
  193   -2    6 47.9 64.1    8  3.2
  193   -1    7 41.6 52.4    9  3.2
  194    2   -3 65.6 52.9          
  194    4   -2 70.2 52.9          
  194    6   -1 45.2 55.6          
  194    0    0 45.2 54.4          
  194   -6    1 70.2 52.9    1  3.2
  194   -5    2 70.2 52.9    2  3.2
  194    3    3 56.3 52.9   12  3.2
  194   -4    4 69.4 52.9    1  2.2
  194   -3    5 69.4 52.9    2  2.2
  194   -2    6 47.9 64.1    8  3.2
  194   -1    7 45.2 52.4    9  3.2
  195    2   -3 58.0 52.9          
  195    4   -2 70.2 52.9          
  195    6   -1 42.2 52.4          
  195    0    0 42.3 52.5          
  195   -6    1 70.2 52.9    1  3.2
  195   -5    2 70.2 52.9    2  3.2
  195    3    3 56.3 52.9   12  3.2
  195   -4    4 69.4 52.9    1  2.2
  195   -3    5 69.4 52.9    2  2.2
  195   -2    6 47.9 64.1    8  3.2
  195   -1    7 42.2 52.4    9  3.2
  196    2   -3 59.0 53.9          
  196    4   -2 65.9 53.9          
  196    6   -1 51.2 53.9          
  196    0    0 53.1 53.9          
  196   -6    1 70.2 53.9    1  3.2
  196   -5    2 65.9 53.9    2  3.2
  196    3    3 58.1 53.9   12  3.2
  196   -4    4 69.4 53.9    1  2.2
  196   -3    5 69.4 53.9    2  2.2
  196   -2    6 47.9 64.1    8  3.2
  196   -1    7 51.1 53.9    9  3.2
  197    2   -3 61.7 52.6          
  197    4   -2 72.9 52.6          
  197    6   -1 40.1 52.6          
  197    0    0 40.9 52.6          
  197   -6    1 72.9 52.6    1  3.2
  197   -5    2 72.9 52.6    2  3.2
  197    3    3 52.6 52.6   12  3.2
  197   -4    4 52.5 52.6    1  2.2
  197   -3    5 69.4 52.6    2  2.2
  197   -2    6 47.9 64.1    8  3.2
  197   -1    7 40.0 52.6    9  3.2
  198    2   -3 70.2 52.9          
  198    4   -2 70.2 52.9          
  198    6   -1 50.6 61.3          
  198    0    0 51.1 58.3          
  198   -6    1 70.2 52.9    1  2.1
  198   -5    2 70.2 52.9    2  2.1
  198    3    3 56.3 52.9    0   .0
  198   -4    4 69.4 52.9    1  2.1
  198   -3    5 69.4 52.9    2  2.1
  198   -2    6 46.9 64.1    5  2.1
  198   -1    7 42.0 52.4    0   .0
  199    2   -3 65.6 52.9          
  199    4   -2 70.2 52.9          
  199    6   -1 38.9 55.6          
  199    0    0 38.9 54.4          
  199   -6    1 70.2 52.9    0   .0
  199   -5    2 70.2 52.9    0   .0
  199    3    3 56.3 52.9    0   .0
  199   -4    4 69.4 52.9    0   .0
  199   -3    5 69.4 52.9    0   .0
  199   -2    6 47.9 64.1    8  3.2
  199   -1    7 38.7 52.4    9  3.2
  200    2   -3 65.6 52.9          
  200    4   -2 70.2 52.9          
  200    6   -1 58.5 52.5          
  200    0    0 58.5 52.5          
  200   -6    1 70.2 52.9    0   .0
  200   -5    2 70.2 52.9    0   .0
  200    3    3 56.3 52.9    0   .0
  200   -4    4 69.4 52.9    1  2.2
  200   -3    5 69.4 52.9    2  2.2
  200   -2    6 47.9 64.1    8  3.2
  200   -1    7 58.6 52.4    9  3.2
  201    2   -3 65.6 58.0          
  201    4   -2 70.2 58.0          
  201    6   -1 49.5 57.8          
  201    0    0 49.5 57.8          
  201   -6    1 70.2 58.0    0   .0
  201   -5    2 70.2 58.0    0   .0
  201    3    3 56.3 58.0    0   .0
  201   -4    4 69.4 58.0    0   .0
  201   -3    5 69.4 58.0    0   .0
  201   -2    6 47.9 64.1    5  3.1
  201   -1    7 49.7 57.6    6  4.1
  202    2   -3 65.6 54.6          
  202    4   -2 70.2 54.6          
  202    6   -1 65.0 55.0          
  202    0    0 65.0 55.0          
  202   -6    1 70.2 54.6    0   .0
  202   -5    2 70.2 54.6    0   .0
  202    3    3 56.3 54.6    0   .0
  202   -4    4 69.4 54.6    1  2.1
  202   -3    5 69.4 54.6    2  2.1
  202   -2    6 47.9 64.1    5  3.1
  202   -1    7 66.6 54.6    6  3.1
  203    2   -3 65.6 34.3          
  203    4   -2 70.2 34.3          
  203    6   -1 46.2 34.5          
  203    0    0 46.2 34.5          
  203   -6    1 70.2 34.3    0   .0
  203   -5    2 70.2 34.3    0   .0
  203    3    3 56.3 34.3    0   .0
  203   -4    4 69.4 34.3    0   .0
  203   -3    5 69.4 34.3    0   .0
  203   -2    6 52.5 64.1    8  3.2
  203   -1    7 45.9 34.3   10  4.2
  204    2   -3 65.6 39.3          
  204    4   -2 70.2 39.3          
  204    6   -1 44.9 39.3          
  204    0    0 44.9 39.3          
  204   -6    1 70.2 39.3    1  5.0
  204   -5    2 70.2 39.3    2  5.0
  204    3    3 56.3 39.3   12  5.0
  204   -4    4 69.4 39.3    1  3.2
  204   -3    5 69.4 39.3    2  3.2
  204   -2    6 47.9 64.1    8  3.2
  204   -1    7 44.9 39.3   11  5.0
  205    2   -3 65.6 30.0          
  205    4   -2 70.2 30.0          
  205    6   -1 34.7 30.0          
  205    0    0 34.7 30.0          
